national_rank,name,passed_exclusionary,passed_avoidance,composite_score,composite_score_low,composite_score_high,national_band,national_top10pct_hit_rate,criteria_coverage,avg_confidence,installed_capacity_mw,latitude,longitude
1,Zelwa power station,True,True,7.378,6.538,7.944,A,1.0,76.47,low,1000.0,53.15,24.8167
2,Lelchitsy power station,True,False,6.991,6.225,7.487,H,0.0,76.47,low,400.0,51.789444,28.321389
