site_id,name,country_code,latitude,longitude,smr_key,criterion_id,baseline_score,baseline_quality_flag,baseline_confidence,candidate_score,candidate_quality_flag,candidate_band,baseline_justification,fields_json
6ddc2960-3d72-4d5f-b358-56d1c54f47e0,İsken Sugözü power station,TR,36.83502,35.879104,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:08:58.667955+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
1624a526-07d8-44a4-8ed7-3b035b748f03,İskenderun power station,TR,36.587,36.173,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:09:25.961614+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
d19ed873-b20a-43fd-b7e8-62e985c88820,İzdemir Enerji power station,TR,38.74173,26.92917,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:09:48.076816+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
56b8e2a3-1885-431f-9fd1-4cd3bebfad61,Iztek Ceyhan Komur power station,TR,37.0333,35.8167,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:10:01.070392+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
55cfe45b-6357-40f9-8623-e9916f91f839,Kahramanmaraş Anadolu power station,TR,38.350818,37.00706,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:10:17.470770+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
ca423571-d2ab-44d4-b5ce-3e649d9cc776,Kandilli power station,TR,41.33935,31.51114,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:10:30.024666+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
bfadbe66-971d-4f64-b222-604a7ee6ac6b,Kangal Etyemez power station,TR,39.07743,37.29562,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:10:45.623576+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
0248611c-b745-404f-ad50-c2870882c7a1,Kangal power station,TR,39.077483,37.294973,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:11:10.642699+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
0fec985c-c66e-40af-a123-a9ba4db269bb,Karaburun power station,TR,40.446,27.287,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:11:25.772094+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,Karapinar Konya Şeker power station,TR,37.716,33.554,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:11:39.215047+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
8dd46a05-6e0c-4009-90ad-bd5909c25622,Kardemir Karabük Demir Çelik power station,TR,41.514274,31.909608,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:11:49.881559+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
8e7f6abf-e420-4f40-b9da-9ea76ccedfb1,Kemerköy power station,TR,37.035362,27.900592,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:12:00.485826+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
d21335d4-0a3d-4464-85e0-352745a38db4,Kilikya power station,TR,36.82786,35.87151,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:12:15.231480+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
cf918ba6-6226-479f-b04c-b3c67885c0ba,Kipas MMP power station,TR,37.767197,27.445695,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:12:31.382263+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
d020ac37-4f23-41b1-8f1e-b425b5769424,Kirazlıdere power complex,TR,40.38227,26.99455,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:12:44.736592+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,Kireçlik power station,TR,41.368944,31.587836,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:12:58.564947+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
7defe42d-669b-489f-aff5-d1b83436607d,Kınık power station,TR,39.084,27.45,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:13:11.154035+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
5b6be56c-d981-470c-a979-13a8764a34b8,Kıvanç power station,TR,36.34,33.4,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:13:24.068048+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
ad0c8590-c672-43f2-a813-1217a10f7d2d,Konya Karapınar power station,TR,37.614187,33.591193,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:13:34.861950+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
2a3aad60-2bff-4206-8275-f6e2029f9278,Kütahya Domaniç power station,TR,39.8,29.61,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:13:47.387867+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
bac4a081-83dc-4aba-8076-b67bfc55f54c,Lüminer Enerji power station,TR,40.892,26.901,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:14:02.261970+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
c8e1cc12-080a-4e01-925d-8fd6e4334856,Meda power station,TR,40.972709,27.876831,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:14:17.393263+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
1820429d-bd95-4e56-a6db-d9bb57e2ae07,Mersin Gülnar power station,TR,36.33,33.4,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:14:30.034692+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
42d5b3fd-7d07-409b-9154-4441695b7901,Mert power station,TR,36.953333,36.203333,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:14:53.845185+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,METES power station,TR,36.24,33.75,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:15:04.701904+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
b588126a-42d6-49dc-b227-9283af5a2578,Misis Adana power station,TR,36.843,35.86,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:15:22.219773+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
0049a899-af5f-41cd-86ae-2ba729b6365f,Muğla power station,TR,37.15,27.805,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:15:36.222510+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,Namal power station,TR,40.343889,26.683611,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:15:51.397469+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
21ccc44f-3244-4e7f-9654-eae424288200,Naren Karabiga power station,TR,40.458066,27.254994,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:16:06.229387+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
80b922cb-9e78-49aa-9d28-1dc84b1affef,Orhaneli power station,TR,39.950224,28.870214,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:16:19.513988+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,Orta Anadolu power station,TR,40.623886,33.112751,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:16:34.915610+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
86996d34-c6e5-4097-ac28-ad2e5467f783,Petkim power station,TR,38.795,26.970278,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:16:48.165147+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
231565d3-4f56-43ee-a357-1f4451c6fbc3,Polat power station,TR,39.616008,29.442904,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:17:02.665656+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
2ed9363f-a9fe-46e5-8b92-c50b47a9077a,Saltukova power station,TR,41.519,32.094,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:17:12.701329+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
c13aeeb7-05e5-4f00-9b4b-654e73e5150d,Sanko Gölbaşı power station,TR,37.819719,37.718512,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:17:23.660984+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,Sanko Yumurtalık power station,TR,36.876,35.894,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:17:36.032965+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
db87ce6a-3802-44c5-945f-8a95d3cf111b,Saray Tekirdağ power station,TR,41.445,27.921,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:18:00.010461+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
d1863136-5ff4-4b4d-a9c0-6219e92d637d,Sarp Golvasi power station,TR,37.368333,35.706111,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:18:13.366209+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
b5ff798e-e059-4d8b-a903-00a1fefc62ab,Sedef II TES power station,TR,36.843,35.86,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:18:25.979841+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
3a06636d-c742-4b72-b9cd-21a4537c331b,Selena power station,TR,36.921472,36.04753,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:18:40.983270+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
0ca4ff78-4113-4ad9-ac04-0fd541d42338,Şevketiye Lapseki power station,TR,40.395,26.792,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:18:56.364102+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
94a5c55f-c499-41b1-81da-deaa36686399,Seyitömer power station,TR,39.572967,29.88164,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:19:07.820173+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
e05ff795-8984-4170-9874-5355b70985b1,Silopi (Şırnak) power station,TR,37.352619,42.552728,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:19:20.909014+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
e03c394f-1c08-4101-b1fe-f6662fe4b424,Sinop Akfen power station,TR,41.953,34.83,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:19:35.532142+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
cf9150af-0325-44d8-bbaf-493e742f2e2b,Şırnak Galata power station,TR,37.468,42.391,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:19:49.424179+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
98019711-a8c3-424a-870e-00d4fea75ed1,Şırnak Silopi (CİNER) power station,TR,37.310025,42.594696,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:20:05.043784+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
9a6447f2-2887-4cce-a115-dc773d7f6eb1,Soma Kolin power station,TR,39.316608,27.748899,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:20:18.113167+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
4ca3c560-6d90-4bcf-b131-4e39b6b4f0de,Soma power station,TR,39.194462,27.635204,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:20:29.425087+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
021d1717-149a-4a32-af7b-5955ff593e45,Star Refinery Socar power station,TR,38.817,26.9103,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:20:40.573012+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
96129c93-83a6-4b1c-929b-bfccba86a796,Suluova power station,TR,40.859186,35.651886,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:20:55.217073+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
0ada7b2a-f928-4c21-b082-4c7345094245,Tekirdağ Malkara power station,TR,40.638726,27.004295,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:21:10.878702+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
43f99d45-6635-4392-a522-4a06445fdaf2,Teyo Tufanbeyli power station,TR,38.2299,36.2481,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:21:23.583565+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
44362378-9c74-44af-8a08-be4877f50e97,Tosyalı İskenderun power station,TR,36.6971,36.2042,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:21:36.677942+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
9eb693f6-6994-4937-bc4d-e8213baa5d47,Trakya Emba power station,TR,41.948092,28.04148,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:21:50.283440+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,Tufanbeyli power station,TR,38.18562,36.26994,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:22:01.982706+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
2ec95392-978d-4a43-85b9-af3282c212ba,Tunçbilek power station,TR,39.619778,29.465881,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:22:17.752304+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
ddc8bb9c-bf77-4075-b38c-600fb072acf8,Uluköy power station,TR,38.199984,30.27055,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:22:31.781464+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
d3f986d9-a023-4d43-a0fb-03361f310873,Umut power station,TR,41.133,37.156,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:22:46.936818+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
381221dd-76da-4adf-9b19-5da9f0779c22,Vize power station,TR,41.572996,27.811652,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:22:57.836293+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
fd4f7f8c-0d23-450d-9ea0-1b8e52e9a8af,Yatağan power station,TR,37.330905,28.102377,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:23:13.161067+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
52028d4f-7796-4463-832e-cff2e439c96a,Yenidere power station,TR,37.458403,28.674831,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:23:28.306519+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
737b6d06-1d0c-4ae6-9683-ab3fea192b32,Yeniköy power station,TR,37.14019,27.87154,nuscale_voygr6,HI-03,,,,9.5,scored,"> 25 km, or completed toxic-source search found nothing in radius.",,"{""hi03_quality"": ""low"", ""hi03_search_completed"": true, ""human_fetched_at"": ""2026-05-12T23:23:41.004054+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_toxic_source_km"": null, ""toxic_source_type"": null}"
