site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
c97125b3-20ed-4e21-a853-b928644ec7dd,Novaky power station,SK,D,0.0,0.0,0.9333,15,14
d12e7ffc-4cd3-4ff4-81da-ae360d59409b,Çebi Enerji power station,TR,D,0.0,0.0,0.9333,15,15
f2c061de-66ad-4fce-b911-7f1899f25b75,Zuevskaya power station,UA,D,0.0,0.0,0.9333,15,14
f3523341-daaa-4573-a856-becb2e1bb9e3,Melnik power station,CZ,D,0.0,0.0,0.9333,15,14
05daa6b2-bb29-4c26-a459-855626673955,Opatovice power station,CZ,D,0.0,0.0,0.8667,15,14
0b187a1d-55de-47cf-96a3-06abc8ff2476,Leczna Power Station (Bogdanka SA),PL,D,0.0,0.0,0.8667,15,14
99d712ac-7993-4186-8a0e-2e88bae7e90f,Voitsberg power station,AT,D,0.0,0.0,0.8667,15,14
cdb6adfb-52ff-4631-939a-001080b20450,Trypilska power station,UA,D,0.0,0.0,0.8667,15,14
de6735bd-7a79-43c8-baad-1fe23d50d6f0,Laziska power station,PL,D,0.0,0.0,0.8667,15,14
ebc0f461-acfa-47da-8094-5b15ea3e25a0,Leczna Power Station (Enea),PL,D,0.0,0.0,0.8667,15,14
287cbb48-bb08-40dd-82c5-cfe1530dfbb9,Tusimice power station,CZ,D,0.0,0.0,0.8,15,14
cec871bd-c7f6-4444-b0da-9b3a9ecc6963,Ladyzhyn power station,UA,D,0.0,0.0,0.8,15,14
70781f2c-24c2-486c-8b32-310c36ba1238,Slavyansk power station,UA,D,0.0,0.0,0.7333,15,14
9c4291f1-173b-467e-ae26-8cb01312c605,Plana Nad Luznici power station,CZ,D,0.0,0.0,0.7333,15,14
8e485f8a-5c68-4541-ab1d-77783f6fcb2d,Belchatow power station,PL,D,0.0,0.0,0.6667,15,14
e073b3f8-4312-4d34-b322-6289a3121af1,Isalnita power station,RO,D,0.0,0.0,0.6667,15,14
3bd2a957-ff3b-4bfd-9dba-808279edccb9,Myronivskyi power station,UA,E,0.0,0.0,0.5333,15,14
02253fcc-4fc6-42d4-a6a8-42365487302f,Prydniprovska power station,UA,F,0.0,0.0,0.4,15,14
bfadbe66-971d-4f64-b222-604a7ee6ac6b,Kangal Etyemez power station,TR,F,0.0,0.0,0.4,15,14
693d9b73-f9fc-4502-9b94-be020c5d21fb,Suceava power station,RO,G,0.0,0.0,0.2667,15,14
57c0c830-725f-46ee-9322-0a4a3ad9efda,Yüksek Gölovası power station,TR,H,0.0,0.1333,0.2,15,14
6e7fc4d8-636d-411a-baef-e138a5a07acc,Duernrohr power station,AT,H,0.0,0.1333,0.2,15,14
d1863136-5ff4-4b4d-a9c0-6219e92d637d,Sarp Golvasi power station,TR,H,0.0,0.1333,0.2,15,14
e03c394f-1c08-4101-b1fe-f6662fe4b424,Sinop Akfen power station,TR,H,0.0,0.0667,0.2,15,14
90820fe3-9889-4faf-9906-7c528f8d7bc5,Mellach power station,AT,H,0.0,0.0667,0.1333,15,14
66bdc30c-4179-480b-a55a-5d15be5ac66b,Stalowa Wola power station,PL,H,0.0,0.0,0.2,15,14
6aed2eac-1c97-40c5-b842-fb15fd510f35,Giurgiu power station,RO,H,0.0,0.0,0.2,15,14
704ef487-f600-4f23-b06e-a0f81b627597,Ruse Iztok power station,BG,H,0.0,0.0,0.2,15,14
725406d6-860f-4ca0-9c6a-425675bac381,Zaporizhia power station,UA,H,0.0,0.0,0.2,15,14
