site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
44698c12-3c50-4602-8104-dafa5fd215b6,Adana Akdeniz power station,TR,D,0.0,0.1176,0.8235,17,17
737b6d06-1d0c-4ae6-9683-ab3fea192b32,Yeniköy power station,TR,D,0.0,0.1176,0.8235,17,17
d21335d4-0a3d-4464-85e0-352745a38db4,Kilikya power station,TR,D,0.0,0.1176,0.8235,17,17
e71ec827-7143-48dd-8c8a-8e81705fa971,Çalışkan Ceyhan power station,TR,D,0.0,0.1176,0.8235,17,17
746fc66e-d31f-4c5d-bf5c-ab5031b04b15,İÇDAŞ Biga power station,TR,D,0.0,0.1176,0.7647,17,17
8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,Çatalağzı power station,TR,D,0.0,0.1176,0.7059,17,17
f92bc907-9b9b-4d21-92fd-1705bd71128c,Ergene power station,TR,D,0.0,0.1176,0.7059,17,17
28980273-0ba6-4c8c-b080-7ff9b33cc4c9,Çan-2 power station,TR,D,0.0,0.1176,0.6471,17,17
d12e7ffc-4cd3-4ff4-81da-ae360d59409b,Çebi Enerji power station,TR,D,0.0,0.1176,0.6471,17,17
0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,HEMA Amasra power station,TR,D,0.0,0.0588,0.8235,17,17
9163ca37-1b31-409d-974f-9e7ed5e5f33d,Amasra Bartın power station,TR,D,0.0,0.0588,0.8235,17,17
2350bab4-9869-43f1-b62f-a4d5aea77ef5,Biga power station,TR,D,0.0,0.0588,0.6471,17,17
0049a899-af5f-41cd-86ae-2ba729b6365f,Muğla power station,TR,D,0.0,0.0,0.7059,17,17
21ccc44f-3244-4e7f-9654-eae424288200,Naren Karabiga power station,TR,E,0.0,0.0588,0.5882,17,17
d48d2f39-d58f-4299-9b2f-56d194d2d13b,Ada Yesildag Enerji power station,TR,E,0.0,0.0588,0.5882,17,17
d5151598-5a1a-4697-8147-592845ffef6c,Güreci power station,TR,E,0.0,0.0588,0.5882,17,17
ce39538c-997e-4a7d-bc32-f164f50f9aa0,Ağan power station,TR,E,0.0,0.0588,0.5294,17,17
42d5b3fd-7d07-409b-9154-4441695b7901,Mert power station,TR,F,0.0,0.0,0.4118,17,17
96129c93-83a6-4b1c-929b-bfccba86a796,Suluova power station,TR,G,0.0,0.0588,0.3529,17,17
ca423571-d2ab-44d4-b5ce-3e649d9cc776,Kandilli power station,TR,G,0.0,0.0,0.3529,17,17
76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,Kireçlik power station,TR,G,0.0,0.0,0.2353,17,17
8782d6f2-5f9f-4c67-b9f2-6756857bd200,Ant Enerji power station,TR,G,0.0,0.0,0.2353,17,17
91f28dbb-16bd-449b-a20a-dc2b70cf2e66,Yumurtalık IC İçtaş power station,TR,G,0.0,0.0,0.2353,17,17
adeb10a5-aaae-4e2c-b426-3db1c3d9bd5b,Hakan Enerji power station,TR,G,0.0,0.0,0.2353,17,17
cb825b0f-e315-4221-b194-43d5b472382d,Albayrak Varaka Paper power station,TR,G,0.0,0.0,0.2353,17,17
db87ce6a-3802-44c5-945f-8a95d3cf111b,Saray Tekirdağ power station,TR,G,0.0,0.0,0.2353,17,17
bac4a081-83dc-4aba-8076-b67bfc55f54c,Lüminer Enerji power station,TR,H,0.0,0.0588,0.1176,17,17
0ca4ff78-4113-4ad9-ac04-0fd541d42338,Şevketiye Lapseki power station,TR,H,0.0,0.0,0.1765,17,17
98019711-a8c3-424a-870e-00d4fea75ed1,Şırnak Silopi (CİNER) power station,TR,H,0.0,0.0,0.1765,17,17
c8e1cc12-080a-4e01-925d-8fd6e4334856,Meda power station,TR,H,0.0,0.0,0.1765,17,17
28c80d72-dd9e-4fbf-a2c7-d48d49ca61dc,Demirtaş power station,TR,H,0.0,0.0,0.1176,17,15
3a06636d-c742-4b72-b9cd-21a4537c331b,Selena power station,TR,H,0.0,0.0,0.1176,17,17
44362378-9c74-44af-8a08-be4877f50e97,Tosyalı İskenderun power station,TR,H,0.0,0.0,0.1176,17,17
5067ece3-b204-495e-81c1-90a523252547,DETES 1 power station,TR,H,0.0,0.0,0.1176,17,17
53481b7f-5b85-4bab-be04-4866c2e72c12,Güney Akdeniz power station,TR,H,0.0,0.0,0.1176,17,17
5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,Namal power station,TR,H,0.0,0.0,0.1176,17,17
7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,Burnaz power station,TR,H,0.0,0.0,0.1176,17,17
8dd46a05-6e0c-4009-90ad-bd5909c25622,Kardemir Karabük Demir Çelik power station,TR,H,0.0,0.0,0.1176,17,17
c6b846cb-3a01-4e17-9d51-da4b58fd1827,Atakaş power station,TR,H,0.0,0.0,0.1176,17,17
e894ba3e-e397-47c9-b0b9-a72cfb6bd680,Çerkezköy power station,TR,H,0.0,0.0,0.1176,17,16
e8b6e342-2011-4343-b415-a8bf08501499,Yeniyurt power station,TR,H,0.0,0.0,0.1176,17,17
fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,Zonguldak Modern power station,TR,H,0.0,0.0,0.1176,17,17
c7afd455-7beb-4d23-8d3b-e9a102782d2b,Avdan power station,TR,H,0.0,0.0,0.0588,17,17
161660e7-3ccf-4704-b452-b126599700a0,DOSAB cogeneration plant,TR,H,0.0,0.0,0.0,17,17
1624a526-07d8-44a4-8ed7-3b035b748f03,İskenderun power station,TR,H,0.0,0.0,0.0,17,16
17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,Evrese power station,TR,H,0.0,0.0,0.0,17,17
1ce7624e-1d72-4293-8ff4-09096b56ddd2,Atlas Enerji İskenderun power station,TR,H,0.0,0.0,0.0,17,17
829f61ff-0ad1-4288-8dd9-e41abbd0b6a7,Gebze Çolakoğlu power station,TR,H,0.0,0.0,0.0,17,17
b90e80f9-66f3-4290-8aa2-518b8422aba0,Eti Maden Bandirma power station,TR,H,0.0,0.0,0.0,17,17
bb2453b0-c76d-40ea-bcc4-870391f05b2f,Bandırma Karat power station,TR,H,0.0,0.0,0.0,17,17
