site_id,name,country_code,latitude,longitude,smr_key,criterion_id,baseline_score,baseline_quality_flag,baseline_confidence,candidate_score,candidate_quality_flag,candidate_band,baseline_justification,fields_json
f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,Orta Anadolu power station,TR,40.623886,33.112751,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: minaret, 2.3 km. Total within 25 km: 33. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:16:34.915610+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 2.3, ""transmitter_count"": 33, ""transmitter_type"": ""minaret""}"
86996d34-c6e5-4097-ac28-ad2e5467f783,Petkim power station,TR,38.795,26.970278,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: minaret, 0.7 km. Total within 25 km: 17. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:16:48.165147+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.69, ""transmitter_count"": 17, ""transmitter_type"": ""minaret""}"
231565d3-4f56-43ee-a357-1f4451c6fbc3,Polat power station,TR,39.616008,29.442904,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: mast, 0.4 km. Total within 25 km: 22. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:17:02.665656+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.4, ""transmitter_count"": 22, ""transmitter_type"": ""mast""}"
2ed9363f-a9fe-46e5-8b92-c50b47a9077a,Saltukova power station,TR,41.519,32.094,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 3.5 km. Total within 25 km: 52. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:17:12.701329+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 3.51, ""transmitter_count"": 52, ""transmitter_type"": ""communication""}"
c13aeeb7-05e5-4f00-9b4b-654e73e5150d,Sanko Gölbaşı power station,TR,37.819719,37.718512,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 3.8 km. Total within 25 km: 25. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:17:23.660984+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 3.85, ""transmitter_count"": 25, ""transmitter_type"": ""communication""}"
3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,Sanko Yumurtalık power station,TR,36.876,35.894,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: tower, 0.3 km. Total within 25 km: 27. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:17:36.032965+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.33, ""transmitter_count"": 27, ""transmitter_type"": ""tower""}"
db87ce6a-3802-44c5-945f-8a95d3cf111b,Saray Tekirdağ power station,TR,41.445,27.921,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: mast, 0.3 km. Total within 25 km: 306. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:18:00.010461+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.35, ""transmitter_count"": 306, ""transmitter_type"": ""mast""}"
d1863136-5ff4-4b4d-a9c0-6219e92d637d,Sarp Golvasi power station,TR,37.368333,35.706111,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: water_tower, 0.6 km. Total within 25 km: 28. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:18:13.366209+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.64, ""transmitter_count"": 28, ""transmitter_type"": ""water_tower""}"
b5ff798e-e059-4d8b-a903-00a1fefc62ab,Sedef II TES power station,TR,36.843,35.86,nuscale_voygr6,HI-07,,,,5.5,scored,Scoreable ordinary RF environment from count/proximity evidence; power-class-specific severity deferred.,,"{""hi07_comment"": ""Nearest transmitter: tower, 5.1 km. Total within 25 km: 18. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:18:25.979841+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 5.07, ""transmitter_count"": 18, ""transmitter_type"": ""tower""}"
3a06636d-c742-4b72-b9cd-21a4537c331b,Selena power station,TR,36.921472,36.04753,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: minaret, 3.0 km. Total within 25 km: 46. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:18:40.983270+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 3.04, ""transmitter_count"": 46, ""transmitter_type"": ""minaret""}"
0ca4ff78-4113-4ad9-ac04-0fd541d42338,Şevketiye Lapseki power station,TR,40.395,26.792,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: tower, 2.0 km. Total within 25 km: 56. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:18:56.364102+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.99, ""transmitter_count"": 56, ""transmitter_type"": ""tower""}"
94a5c55f-c499-41b1-81da-deaa36686399,Seyitömer power station,TR,39.572967,29.88164,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: tower, 5.4 km. Total within 25 km: 40. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:19:07.820173+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 5.37, ""transmitter_count"": 40, ""transmitter_type"": ""tower""}"
e05ff795-8984-4170-9874-5355b70985b1,Silopi (Şırnak) power station,TR,37.352619,42.552728,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: mast, 5.8 km. Total within 25 km: 90. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:19:20.909014+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 5.78, ""transmitter_count"": 90, ""transmitter_type"": ""mast""}"
e03c394f-1c08-4101-b1fe-f6662fe4b424,Sinop Akfen power station,TR,41.953,34.83,nuscale_voygr6,HI-07,,,,7.5,scored,Low RF-density proxy: at most ten transmitter-like features and none measured within 5 km.,,"{""hi07_comment"": ""Nearest transmitter: communication, 10.5 km. Total within 25 km: 10. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:19:35.532142+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 10.46, ""transmitter_count"": 10, ""transmitter_type"": ""communication""}"
cf9150af-0325-44d8-bbaf-493e742f2e2b,Şırnak Galata power station,TR,37.468,42.391,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: water_tower, 2.1 km. Total within 25 km: 77. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:19:49.424179+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 2.05, ""transmitter_count"": 77, ""transmitter_type"": ""water_tower""}"
98019711-a8c3-424a-870e-00d4fea75ed1,Şırnak Silopi (CİNER) power station,TR,37.310025,42.594696,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: mast, 0.2 km. Total within 25 km: 88. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:20:05.043784+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.24, ""transmitter_count"": 88, ""transmitter_type"": ""mast""}"
9a6447f2-2887-4cce-a115-dc773d7f6eb1,Soma Kolin power station,TR,39.316608,27.748899,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 6.5 km. Total within 25 km: 30. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:20:18.113167+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 6.51, ""transmitter_count"": 30, ""transmitter_type"": ""communication""}"
4ca3c560-6d90-4bcf-b131-4e39b6b4f0de,Soma power station,TR,39.194462,27.635204,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 2.3 km. Total within 25 km: 26. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:20:29.425087+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 2.29, ""transmitter_count"": 26, ""transmitter_type"": ""communication""}"
021d1717-149a-4a32-af7b-5955ff593e45,Star Refinery Socar power station,TR,38.817,26.9103,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 4.6 km. Total within 25 km: 14. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:20:40.573012+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 4.58, ""transmitter_count"": 14, ""transmitter_type"": ""communication""}"
96129c93-83a6-4b1c-929b-bfccba86a796,Suluova power station,TR,40.859186,35.651886,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: communication, 1.2 km. Total within 25 km: 30. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:20:55.217073+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.24, ""transmitter_count"": 30, ""transmitter_type"": ""communication""}"
0ada7b2a-f928-4c21-b082-4c7345094245,Tekirdağ Malkara power station,TR,40.638726,27.004295,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: observation, 1.4 km. Total within 25 km: 81. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:21:10.878702+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.36, ""transmitter_count"": 81, ""transmitter_type"": ""observation""}"
43f99d45-6635-4392-a522-4a06445fdaf2,Teyo Tufanbeyli power station,TR,38.2299,36.2481,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 2.2 km. Total within 25 km: 22. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:21:23.583565+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 2.16, ""transmitter_count"": 22, ""transmitter_type"": ""communication""}"
44362378-9c74-44af-8a08-be4877f50e97,Tosyalı İskenderun power station,TR,36.6971,36.2042,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: mast, 2.9 km. Total within 25 km: 37. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:21:36.677942+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 2.95, ""transmitter_count"": 37, ""transmitter_type"": ""mast""}"
9eb693f6-6994-4937-bc4d-e8213baa5d47,Trakya Emba power station,TR,41.948092,28.04148,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: tower, 1.8 km. Total within 25 km: 28. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:21:50.283440+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.78, ""transmitter_count"": 28, ""transmitter_type"": ""tower""}"
6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,Tufanbeyli power station,TR,38.18562,36.26994,nuscale_voygr6,HI-07,,,,5.5,scored,Scoreable ordinary RF environment from count/proximity evidence; power-class-specific severity deferred.,,"{""hi07_comment"": ""Nearest transmitter: communication, 5.6 km. Total within 25 km: 18. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:22:01.982706+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 5.62, ""transmitter_count"": 18, ""transmitter_type"": ""communication""}"
2ec95392-978d-4a43-85b9-af3282c212ba,Tunçbilek power station,TR,39.619778,29.465881,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: communication, 1.3 km. Total within 25 km: 21. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:22:17.752304+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.34, ""transmitter_count"": 21, ""transmitter_type"": ""communication""}"
ddc8bb9c-bf77-4075-b38c-600fb072acf8,Uluköy power station,TR,38.199984,30.27055,nuscale_voygr6,HI-07,,,,7.5,scored,Low RF-density proxy: at most ten transmitter-like features and none measured within 5 km.,,"{""hi07_comment"": ""Nearest transmitter: communication, 9.7 km. Total within 25 km: 5. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:22:31.781464+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 9.74, ""transmitter_count"": 5, ""transmitter_type"": ""communication""}"
d3f986d9-a023-4d43-a0fb-03361f310873,Umut power station,TR,41.133,37.156,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: mast, 1.1 km. Total within 25 km: 31. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:22:46.936818+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.14, ""transmitter_count"": 31, ""transmitter_type"": ""mast""}"
381221dd-76da-4adf-9b19-5da9f0779c22,Vize power station,TR,41.572996,27.811652,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: observation, 1.6 km. Total within 25 km: 102. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:22:57.836293+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.64, ""transmitter_count"": 102, ""transmitter_type"": ""observation""}"
fd4f7f8c-0d23-450d-9ea0-1b8e52e9a8af,Yatağan power station,TR,37.330905,28.102377,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 4.5 km. Total within 25 km: 28. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:23:13.161067+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 4.51, ""transmitter_count"": 28, ""transmitter_type"": ""communication""}"
52028d4f-7796-4463-832e-cff2e439c96a,Yenidere power station,TR,37.458403,28.674831,nuscale_voygr6,HI-07,,,,5.5,scored,Scoreable ordinary RF environment from count/proximity evidence; power-class-specific severity deferred.,,"{""hi07_comment"": ""Nearest transmitter: water_tower, 5.3 km. Total within 25 km: 12. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:23:28.306519+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 5.27, ""transmitter_count"": 12, ""transmitter_type"": ""water_tower""}"
737b6d06-1d0c-4ae6-9683-ab3fea192b32,Yeniköy power station,TR,37.14019,27.87154,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: tower, 1.7 km. Total within 25 km: 20. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:23:41.004054+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.68, ""transmitter_count"": 20, ""transmitter_type"": ""tower""}"
e8b6e342-2011-4343-b415-a8bf08501499,Yeniyurt power station,TR,36.886,36.151,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: mast, 1.8 km. Total within 25 km: 45. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:23:54.155501+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.83, ""transmitter_count"": 45, ""transmitter_type"": ""mast""}"
d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,Yeşilovacık power station,TR,36.200611,33.663742,nuscale_voygr6,HI-07,,,,7.5,scored,Low RF-density proxy: at most ten transmitter-like features and none measured within 5 km.,,"{""hi07_comment"": ""Nearest transmitter: observation, 5.4 km. Total within 25 km: 10. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:24:05.070325+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 5.41, ""transmitter_count"": 10, ""transmitter_type"": ""observation""}"
225656d9-8709-4c2f-9992-1e4f20a6fce8,Yıldırım Elazığ power station,TR,38.662,39.772,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: communication, 1.0 km. Total within 25 km: 33. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:24:21.685867+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.96, ""transmitter_count"": 33, ""transmitter_type"": ""communication""}"
57c0c830-725f-46ee-9322-0a4a3ad9efda,Yüksek Gölovası power station,TR,37.368333,35.706111,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: water_tower, 0.6 km. Total within 25 km: 28. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:24:32.576432+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 0.64, ""transmitter_count"": 28, ""transmitter_type"": ""water_tower""}"
91f28dbb-16bd-449b-a20a-dc2b70cf2e66,Yumurtalık IC İçtaş power station,TR,36.77,35.79,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: communication, 1.5 km. Total within 25 km: 12. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:24:44.798318+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.46, ""transmitter_count"": 12, ""transmitter_type"": ""communication""}"
48149515-0774-404d-b273-790b660a8d90,Yunus Emre power station,TR,39.984309,31.635639,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: communication, 1.9 km. Total within 25 km: 8. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:24:57.825565+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.91, ""transmitter_count"": 8, ""transmitter_type"": ""communication""}"
772e2484-419b-47de-9739-924ac371ad10,Zafer power station,TR,41.604444,32.511111,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 2.8 km. Total within 25 km: 46. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:25:08.774151+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 2.78, ""transmitter_count"": 46, ""transmitter_type"": ""communication""}"
1f305180-6bbf-4758-9a98-78bc9e96e195,ZETES power stations,TR,41.507471,31.894912,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: minaret, 1.4 km. Total within 25 km: 31. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:25:22.790444+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.45, ""transmitter_count"": 31, ""transmitter_type"": ""minaret""}"
fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,Zonguldak Modern power station,TR,41.498,31.868,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: minaret, 3.1 km. Total within 25 km: 21. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:25:33.542290+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 3.1, ""transmitter_count"": 21, ""transmitter_type"": ""minaret""}"
7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,Zorlu Akçakoca power station,TR,41.087,31.12,nuscale_voygr6,HI-07,,,,1.5,scored,Very dense or nearby transmitter proxy: >100 transmitter-like features in radius or nearest feature < 2 km. Power class not measured.,,"{""hi07_comment"": ""Nearest transmitter: minaret, 1.7 km. Total within 25 km: 23. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:25:54.022592+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 1.69, ""transmitter_count"": 23, ""transmitter_type"": ""minaret""}"
61b7e396-5c25-4591-9da1-eb54475f1805,Zorlu Soma power station,TR,39.186,27.608,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 3.7 km. Total within 25 km: 20. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:26:06.926279+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 3.69, ""transmitter_count"": 20, ""transmitter_type"": ""communication""}"
c47eb6a3-49c1-4879-95b6-9bcd53b7af04,Burshtyn power station,UA,49.210383,24.666536,nuscale_voygr6,HI-07,,,,3.5,scored,Dense or near transmitter proxy: >25 features in radius or nearest feature < 5 km. Review RF/EMI controls.,,"{""hi07_comment"": ""Nearest transmitter: communication, 3.0 km. Total within 25 km: 60. Source: OSM Overpass [FIX-04 transmitter]"", ""hi07_quality"": ""medium"", ""human_fetched_at"": ""2026-05-12T23:26:17.995053+03:00"", ""human_run_id"": ""hi06_spf_20260512_185043"", ""nearest_transmitter_km"": 3.02, ""transmitter_count"": 60, ""transmitter_type"": ""communication""}"
