site_id,name,country_code,country_name,latitude,longitude,plant_type,status,region,elevation_m,installed_capacity_mw,site_area_ha
e43af28e-a3d3-4047-a9cf-f3b0990754b4,Târgu Jiu Thermal Plant,RO,Romania,45.034167,23.274722,lignite,cancelled,Europe,210.28,100.0,0.08
345fb795-170a-4fb5-833c-f6bcf2eb450c,Turceni power station,RO,Romania,44.669722,23.407778,lignite,operating,Europe,136.94,2640.0,169.78
5d53da59-04c8-43e6-b29e-220bea4d9eb7,Despotovac power station,RS,Serbia,44.05,21.26,lignite,cancelled,Europe,106.2,320.0,
0182ec25-0df9-4e4b-9861-d76a332bc282,Kolubara A power station,RS,Serbia,44.480312,20.293538,lignite,operating,Europe,88.8,271.0,51.45
d30af109-79cb-4ab5-a878-6f574b58116a,Kolubara B power station,RS,Serbia,44.4675,20.28444,lignite,cancelled,Europe,97.88,725.0,51.45
993ccce2-d5e1-498d-827d-8dbfeb42582b,Kostolac power station,RS,Serbia,44.723674,21.171605,lignite,operating,Europe,80.22,1360.0,36.95
5d4aee8d-9e73-4987-907a-d092e0ba92ed,Kovin power station,RS,Serbia,44.75,20.966667,lignite,cancelled,Europe,79.04,700.0,7.86
2b03f2e2-64ac-4262-bbff-7a536bda5722,Morava power station,RS,Serbia,44.223826,21.163148,lignite,operating,Europe,100.68,120.0,11.41
c8f15aca-174b-4be6-a6d9-abfa4685d10d,Nikola Tesla power station,RS,Serbia,44.671341,20.158418,lignite,operating,Europe,76.26,3816.0,52.59
296282b1-d079-4c1e-b2df-12c25128b963,Štavalj Power Station,RS,Serbia,43.27305,19.99944,lignite,cancelled,Europe,1008.93,300.0,1.84
0750b80c-a54b-4ea5-b3e5-9dfb7309eca2,Sostanj power station,SI,Slovenia,46.3723,15.0534,lignite,operating,Europe,374.73,1355.0,76.89
4cf7f820-7ad9-411e-bf39-2bbef290aaf6,Te-Tol power station,SI,Slovenia,46.05796,14.54513,coal,operating,Europe,292.61,124.0,5.48
008a3366-6f56-4c1a-ac5d-6b0c75b7c7fd,Trbovlje power station,SI,Slovenia,46.126132,15.061808,lignite,retired,Europe,208.87,125.0,7.17
66edd8f5-e60a-412d-9b80-56496d1407b1,Kosice power station,SK,Slovakia,48.698047,21.271726,coal,operating,Europe,206.8,121.0,64.19
06defca3-9105-437f-afd4-52f5603d9b8e,Martinska power station,SK,Slovakia,49.059218,18.907019,lignite,retired,Europe,423.89,32.0,252.87
c97125b3-20ed-4e21-a853-b928644ec7dd,Novaky power station,SK,Slovakia,48.698823,18.533458,lignite,retired,Europe,242.06,472.0,198.93
1719d38b-61e8-4b01-844b-3a2f85c8a186,Trebisov power station,SK,Slovakia,48.627778,21.717222,coal,cancelled,Europe,108.75,885.0,8.91
a2d8261c-3d08-4015-946c-47dbddbd0b98,U.S. Steel Kosice Works power station,SK,Slovakia,48.615945,21.194562,coal,operating,Europe,239.02,208.0,11.95
770f1d3c-e5fd-493c-a376-e708d2abec6c,Vojany I power station,SK,Slovakia,48.5525,21.972625,coal,retired,Europe,110.49,660.0,89.48
d48d2f39-d58f-4299-9b2f-56d194d2d13b,Ada Yesildag Enerji power station,TR,Türkiye,36.3761,33.9322,coal,cancelled,Asia,21.56,1200.0,14.0
4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,Ada Yumurtalık power station,TR,Türkiye,36.843,35.86,coal,cancelled,Asia,64.04,1320.0,171.87
44698c12-3c50-4602-8104-dafa5fd215b6,Adana Akdeniz power station,TR,Türkiye,36.8178,35.86216,coal,cancelled,Asia,32.25,600.0,74.83
8a5dc384-e272-41ed-9868-a0686ac3fc7e,Adana Ceyhan power station,TR,Türkiye,37.0333,35.8167,coal,cancelled,Asia,26.35,800.0,19.4
e9bc02be-cf10-4b27-9b8a-0d4a954720e4,Afşin-Elbistan power stations,TR,Türkiye,38.347211,37.026002,lignite,operating,Asia,1208.51,9283.0,109.83
ce39538c-997e-4a7d-bc32-f164f50f9aa0,Ağan power station,TR,Türkiye,40.449823,27.304356,coal,cancelled,Asia,35.91,1580.0,
5fa0dfa9-c272-444e-8e70-80ab55b5d36c,Akdeniz Enerji power station,TR,Türkiye,36.201759,33.671397,lignite,cancelled,Asia,11.88,1600.0,
992a4bf0-3ff0-4f12-bb89-50dc9e8d7d35,Aksa Akrilik power station,TR,Türkiye,40.691129,29.405596,coal,operating,Asia,9.43,100.0,72.58
cb825b0f-e315-4221-b194-43d5b472382d,Albayrak Varaka Paper power station,TR,Türkiye,39.559474,27.969536,coal,operating,Asia,121.14,40.0,76.74
bcb86777-4a54-4891-bb26-35b201bbd57d,Aliağa Enka power station,TR,Türkiye,38.746,26.912,coal,cancelled,Asia,51.36,800.0,11.75
9699244b-14c0-4e27-afd1-105494fccd60,Alpu power station,TR,Türkiye,39.897,30.862,lignite,cancelled,Asia,857.77,1080.0,
9163ca37-1b31-409d-974f-9e7ed5e5f33d,Amasra Bartın power station,TR,Türkiye,41.72704,32.34971,coal,cancelled,Asia,116.03,1200.0,11.35
8782d6f2-5f9f-4c67-b9f2-6756857bd200,Ant Enerji power station,TR,Türkiye,37.366667,28.033333,lignite,cancelled,Asia,531.68,160.0,
b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,Astoria Ceyhan power station,TR,Türkiye,36.90659,35.96236,coal,cancelled,Asia,58.37,1320.0,21.33
c6b846cb-3a01-4e17-9d51-da4b58fd1827,Atakaş power station,TR,Türkiye,36.6971,36.2042,coal,cancelled,Asia,7.88,660.0,41.26
1ce7624e-1d72-4293-8ff4-09096b56ddd2,Atlas Enerji İskenderun power station,TR,Türkiye,36.69028,36.20909,coal,operating,Asia,8.06,1200.0,9.98
c7afd455-7beb-4d23-8d3b-e9a102782d2b,Avdan power station,TR,Türkiye,37.750237,29.094284,lignite,cancelled,Asia,446.94,300.0,9.78
7a805295-0cd2-48be-972e-5282c996549c,Ayas power station,TR,Türkiye,36.82211,35.86753,coal,cancelled,Asia,5.81,625.5,74.83
b8875ff2-9e9d-4520-8879-c71468e9cc50,Babadere power station,TR,Türkiye,39.609,26.189,coal,cancelled,Asia,76.9,1600.0,
ba1f1f36-18b4-49ae-9882-f90418dc88ce,Bandırma Elektrik power station,TR,Türkiye,40.30593,27.7272,coal,cancelled,Asia,40.22,1600.0,
fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,Bandırma III power station,TR,Türkiye,39.385,27.533,coal,cancelled,Asia,544.08,810.0,
bb2453b0-c76d-40ea-bcc4-870391f05b2f,Bandırma Karat power station,TR,Türkiye,40.357,27.975,coal,cancelled,Asia,47.42,1200.0,0.92
1289753b-43db-4058-8fe1-6e38b5fb01b5,Barbaros-1 power station,TR,Türkiye,41.803,35.194,coal,cancelled,Asia,29.17,610.0,
2350bab4-9869-43f1-b62f-a4d5aea77ef5,Biga power station,TR,Türkiye,40.47233,27.28625,coal,cancelled,Asia,17.9,1540.0,
75f807aa-8278-43a3-8654-730713b96001,Bingöl power station,TR,Türkiye,39.31575,40.889156,lignite,cancelled,Asia,2450.17,150.0,
2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,Bolu Göynük power station,TR,Türkiye,40.2514,30.8129,lignite,operating,Asia,585.56,270.0,14.08
7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,Burnaz power station,TR,Türkiye,36.491859,36.192092,coal,cancelled,Asia,493.99,300.0,
3bc834ed-5c2b-47d6-b555-2e20b9044053,Bursa power station,TR,Türkiye,39.90331,29.17746,lignite,cancelled,Asia,1068.39,270.0,
e71ec827-7143-48dd-8c8a-8e81705fa971,Çalışkan Ceyhan power station,TR,Türkiye,36.93815,35.99446,coal,cancelled,Asia,74.31,1320.0,35.9
ad1e8841-e4e4-413b-820a-8c14e09da5a0,Çan (18 Mart) power station,TR,Türkiye,40.02324,26.976837,lignite,operating,Asia,131.57,320.0,81.2
28980273-0ba6-4c8c-b080-7ff9b33cc4c9,Çan-2 power station,TR,Türkiye,40.034352,26.950574,lignite,operating,Asia,149.28,330.0,28.48
dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,Çankırı Orta power station,TR,Türkiye,40.623886,33.112751,lignite,cancelled,Asia,1255.57,150.0,
fc307877-758b-4dbf-afbe-abfc4a778155,Çankırı Yıldızlar power station,TR,Türkiye,40.6078,33.3202,lignite,cancelled,Asia,1503.47,399.0,
8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,Çatalağzı power station,TR,Türkiye,41.517402,31.900198,lignite,operating,Asia,14.58,974.0,20.71
674deb4f-110c-4120-bea0-5f0711da3ea1,Çayırhan power station,TR,Türkiye,40.097,31.695,lignite,operating,Asia,525.82,1420.0,28.73
d12e7ffc-4cd3-4ff4-81da-ae360d59409b,Çebi Enerji power station,TR,Türkiye,41.013446,27.961648,coal,cancelled,Asia,55.17,700.0,64.35
a4af3789-2c40-41fc-a3ec-3b8d2fc6c645,Çelikler Yumurtalık power station,TR,Türkiye,36.86788,35.90949,coal,cancelled,Asia,14.84,1320.0,
a96dc545-41a9-4b0d-a7a3-f40ef711e5e3,Cenal power station,TR,Türkiye,40.4167,27.31829,coal,operating,Asia,57.31,1320.0,93.05
e894ba3e-e397-47c9-b0b9-a72cfb6bd680,Çerkezköy power station,TR,Türkiye,41.283333,28.0,lignite,cancelled,Asia,156.7,990.0,5.45
bddb4fb7-c01d-4b71-bc30-1896b88298bf,Çırpılar power station,TR,Türkiye,39.816777,27.339752,lignite,cancelled,Asia,225.57,200.0,
778e0750-19f9-426e-a6c7-e0e30645fb97,Çoban Yıldız power station,TR,Türkiye,37.557261,32.847995,lignite,operating,Asia,1008.51,37.0,230.66
28c80d72-dd9e-4fbf-a2c7-d48d49ca61dc,Demirtaş power station,TR,Türkiye,36.780693,35.735779,coal,cancelled,Asia,39.36,119.0,
a70bbc9a-1469-4d56-be56-f282ed4130a8,Deniz power station,TR,Türkiye,38.746,26.912,coal,cancelled,Asia,51.36,1320.0,11.75
5067ece3-b204-495e-81c1-90a523252547,DETES 1 power station,TR,Türkiye,41.498,31.868,lignite,cancelled,Asia,11.86,160.0,23.37
c657c5c3-38a2-472d-8962-9e7cefcd2c1e,Diler (Akbayir) Elbistan power station,TR,Türkiye,38.17,37.37,coal,cancelled,Asia,1265.85,400.0,
59f96677-d42b-4ae1-a3e9-32f3dc396a83,Dinar power station,TR,Türkiye,38.064,30.167,lignite,cancelled,Asia,866.38,500.0,
161660e7-3ccf-4704-b452-b126599700a0,DOSAB cogeneration plant,TR,Türkiye,40.243172,28.96442,lignite,cancelled,Asia,85.26,50.0,11.2
aa336cdc-f6fe-4b08-b46d-69e852c501bf,Ece power station,TR,Türkiye,36.780693,35.735779,coal,cancelled,Asia,39.36,600.0,
3f1ad930-cffb-4991-badd-773db74b890c,EMBA Hunutlu power station,TR,Türkiye,36.81609,35.85481,coal,operating,Asia,56.16,1320.0,74.83
28baef4d-44e3-4b2e-bbe3-75f736371553,Enyat Samsun power station,TR,Türkiye,40.97,35.67,lignite,cancelled,Asia,620.62,150.0,0.39
142cad75-648a-495d-8c10-792351e72126,Eren-1 power station,TR,Türkiye,41.632,27.03,lignite,cancelled,Asia,127.73,490.0,
f92bc907-9b9b-4d21-92fd-1705bd71128c,Ergene power station,TR,Türkiye,41.2408,27.6967,coal,cancelled,Asia,100.93,170.0,5.15
b90e80f9-66f3-4290-8aa2-518b8422aba0,Eti Maden Bandirma power station,TR,Türkiye,40.328921,27.990415,lignite,operating,Asia,53.7,46.7,50.83
17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,Evrese power station,TR,Türkiye,40.416667,26.666667,lignite,cancelled,Asia,32.15,135.0,11.23
cb08e7b6-0af3-45d9-95c3-3832e7e2677c,Filyos power station,TR,Türkiye,41.57543,32.05965,coal,cancelled,Asia,1.83,1600.0,243.22
829f61ff-0ad1-4288-8dd9-e41abbd0b6a7,Gebze Çolakoğlu power station,TR,Türkiye,40.77758,29.538564,coal,operating,Asia,10.15,190.0,19.82
e780e4ac-0506-4186-9b58-0f378f878345,Gerze power station,TR,Türkiye,41.86621,35.12424,lignite,cancelled,Asia,39.86,1200.0,
c9c85786-eb26-4e7b-b280-83a54b7e834f,Gölovası power station,TR,Türkiye,36.85356,35.89809,coal,cancelled,Asia,19.13,660.0,171.87
0ca0b969-c519-48f3-97ab-7173d3aa6085,Gönen power station,TR,Türkiye,40.1,27.65,lignite,cancelled,Asia,42.81,300.0,29.27
53481b7f-5b85-4bab-be04-4866c2e72c12,Güney Akdeniz power station,TR,Türkiye,36.416667,35.883333,coal,cancelled,Asia,0.0,1320.0,
d110df11-ad8e-44dc-8a32-af692ca46c6f,Güneybatı Anadolu power station,TR,Türkiye,37.31,27.78,coal,cancelled,Asia,59.15,660.0,8.39
d5151598-5a1a-4697-8147-592845ffef6c,Güreci power station,TR,Türkiye,40.343889,26.683611,coal,cancelled,Asia,7.51,1320.0,
5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,Gürmin Enerji Amasya power station,TR,Türkiye,40.889,35.597,lignite,cancelled,Asia,653.16,300.0,
80179871-04fa-4806-9385-caf739b8a171,Habaş power station,TR,Türkiye,38.77273,26.94599,coal,cancelled,Asia,38.17,600.0,87.42
adeb10a5-aaae-4e2c-b426-3db1c3d9bd5b,Hakan Enerji power station,TR,Türkiye,36.84343,35.886929,coal,cancelled,Asia,3.54,100.0,171.87
82aac38c-3037-466c-9b37-bff9da707645,Hakan Kömür power station,TR,Türkiye,37.0333,35.8167,coal,cancelled,Asia,26.35,100.0,19.4
e10aae79-05b7-4ad9-9d69-60ce190b4444,Hande power station,TR,Türkiye,36.780693,35.735779,coal,cancelled,Asia,39.36,600.0,
e0e73325-5b32-4fef-b925-f0bb91114450,Helvacı power station,TR,Türkiye,40.08,27.168,coal,cancelled,Asia,66.1,270.0,
0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,HEMA Amasra power station,TR,Türkiye,41.723,32.349,coal,cancelled,Asia,75.26,1320.0,11.35
cc635340-954c-4428-9fa1-14383c7faceb,İÇDAŞ Bekirli power station,TR,Türkiye,40.39953,27.04973,lignite,operating,Asia,31.68,1200.0,84.85
746fc66e-d31f-4c5d-bf5c-ab5031b04b15,İÇDAŞ Biga power station,TR,Türkiye,40.4438,27.13067,lignite,operating,Asia,32.41,405.0,11.38
47c1271c-e2b2-42f5-99ee-f616bbef5b7e,Ilgın power station,TR,Türkiye,38.26,31.91,lignite,shelved,Asia,1034.84,500.0,
3819acc8-761d-49ba-89e7-967d3d37ec0e,Irmak power station,TR,Türkiye,39.79,26.3325,coal,cancelled,Asia,48.78,1320.0,1.58
6ddc2960-3d72-4d5f-b358-56d1c54f47e0,İsken Sugözü power station,TR,Türkiye,36.83502,35.879104,coal,operating,Asia,9.3,1210.0,171.87
1624a526-07d8-44a4-8ed7-3b035b748f03,İskenderun power station,TR,Türkiye,36.587,36.173,coal,cancelled,Asia,8.92,2000.0,
d19ed873-b20a-43fd-b7e8-62e985c88820,İzdemir Enerji power station,TR,Türkiye,38.74173,26.92917,coal,operating,Asia,17.82,720.0,11.75
56b8e2a3-1885-431f-9fd1-4cd3bebfad61,Iztek Ceyhan Komur power station,TR,Türkiye,37.0333,35.8167,coal,cancelled,Asia,26.35,600.0,19.4
55cfe45b-6357-40f9-8623-e9916f91f839,Kahramanmaraş Anadolu power station,TR,Türkiye,38.350818,37.00706,lignite,cancelled,Asia,1202.55,1200.0,250.0
ca423571-d2ab-44d4-b5ce-3e649d9cc776,Kandilli power station,TR,Türkiye,41.33935,31.51114,coal,cancelled,Asia,190.93,150.0,7.23
bfadbe66-971d-4f64-b222-604a7ee6ac6b,Kangal Etyemez power station,TR,Türkiye,39.07743,37.29562,lignite,cancelled,Asia,1478.39,135.0,30.05
0248611c-b745-404f-ad50-c2870882c7a1,Kangal power station,TR,Türkiye,39.077483,37.294973,lignite,operating,Asia,1474.38,457.0,30.05
0fec985c-c66e-40af-a123-a9ba4db269bb,Karaburun power station,TR,Türkiye,40.446,27.287,coal,cancelled,Asia,144.67,1320.0,
a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,Karapinar Konya Şeker power station,TR,Türkiye,37.716,33.554,coal,cancelled,Asia,990.54,2000.0,5.09
8dd46a05-6e0c-4009-90ad-bd5909c25622,Kardemir Karabük Demir Çelik power station,TR,Türkiye,41.514274,31.909608,coal,operating,Asia,4.28,77.5,19.41
8e7f6abf-e420-4f40-b9da-9ea76ccedfb1,Kemerköy power station,TR,Türkiye,37.035362,27.900592,lignite,operating,Asia,14.3,630.0,42.17
d21335d4-0a3d-4464-85e0-352745a38db4,Kilikya power station,TR,Türkiye,36.82786,35.87151,coal,cancelled,Asia,32.05,660.0,171.87
cf918ba6-6226-479f-b04c-b3c67885c0ba,Kipas MMP power station,TR,Türkiye,37.767197,27.445695,lignite,operating,Asia,10.83,55.0,
d020ac37-4f23-41b1-8f1e-b425b5769424,Kirazlıdere power complex,TR,Türkiye,40.38227,26.99455,coal,cancelled,Asia,40.46,1600.0,
76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,Kireçlik power station,TR,Türkiye,41.368944,31.587836,coal,cancelled,Asia,8.31,1200.0,
7defe42d-669b-489f-aff5-d1b83436607d,Kınık power station,TR,Türkiye,39.084,27.45,lignite,cancelled,Asia,121.34,700.0,
5b6be56c-d981-470c-a979-13a8764a34b8,Kıvanç power station,TR,Türkiye,36.34,33.4,coal,cancelled,Asia,964.15,825.0,1.71
ad0c8590-c672-43f2-a813-1217a10f7d2d,Konya Karapınar power station,TR,Türkiye,37.614187,33.591193,lignite,cancelled,Asia,1004.23,1000.0,
2a3aad60-2bff-4206-8275-f6e2029f9278,Kütahya Domaniç power station,TR,Türkiye,39.8,29.61,lignite,cancelled,Asia,872.3,300.0,6.68
bac4a081-83dc-4aba-8076-b67bfc55f54c,Lüminer Enerji power station,TR,Türkiye,40.892,26.901,lignite,cancelled,Asia,279.28,160.0,0.02
c8e1cc12-080a-4e01-925d-8fd6e4334856,Meda power station,TR,Türkiye,40.972709,27.876831,coal,cancelled,Asia,31.24,770.0,
1820429d-bd95-4e56-a6db-d9bb57e2ae07,Mersin Gülnar power station,TR,Türkiye,36.33,33.4,coal,cancelled,Asia,1010.89,373.0,1.71
42d5b3fd-7d07-409b-9154-4441695b7901,Mert power station,TR,Türkiye,36.953333,36.203333,coal,cancelled,Asia,178.75,1200.0,
166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,METES power station,TR,Türkiye,36.24,33.75,coal,cancelled,Asia,112.38,2000.0,
b588126a-42d6-49dc-b227-9283af5a2578,Misis Adana power station,TR,Türkiye,36.843,35.86,coal,cancelled,Asia,64.04,815.0,
0049a899-af5f-41cd-86ae-2ba729b6365f,Muğla power station,TR,Türkiye,37.15,27.805,coal,cancelled,Asia,204.66,300.0,
5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,Namal power station,TR,Türkiye,40.343889,26.683611,coal,cancelled,Asia,7.51,1000.0,
21ccc44f-3244-4e7f-9654-eae424288200,Naren Karabiga power station,TR,Türkiye,40.458066,27.254994,coal,cancelled,Asia,9.12,1960.0,
80b922cb-9e78-49aa-9d28-1dc84b1affef,Orhaneli power station,TR,Türkiye,39.950224,28.870214,lignite,operating,Asia,354.32,210.0,69.64
f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,Orta Anadolu power station,TR,Türkiye,40.623886,33.112751,lignite,cancelled,Asia,1255.57,135.0,
86996d34-c6e5-4097-ac28-ad2e5467f783,Petkim power station,TR,Türkiye,38.795,26.970278,coal,cancelled,Asia,32.52,205.0,23.3
231565d3-4f56-43ee-a357-1f4451c6fbc3,Polat power station,TR,Türkiye,39.616008,29.442904,lignite,operating,Asia,833.48,351.0,11.03
2ed9363f-a9fe-46e5-8b92-c50b47a9077a,Saltukova power station,TR,Türkiye,41.519,32.094,coal,cancelled,Asia,12.54,350.0,
c13aeeb7-05e5-4f00-9b4b-654e73e5150d,Sanko Gölbaşı power station,TR,Türkiye,37.819719,37.718512,coal,cancelled,Asia,1074.64,150.0,
3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,Sanko Yumurtalık power station,TR,Türkiye,36.876,35.894,coal,cancelled,Asia,43.7,1600.0,800.17
db87ce6a-3802-44c5-945f-8a95d3cf111b,Saray Tekirdağ power station,TR,Türkiye,41.445,27.921,lignite,cancelled,Asia,164.53,300.0,13.14
d1863136-5ff4-4b4d-a9c0-6219e92d637d,Sarp Golvasi power station,TR,Türkiye,37.368333,35.706111,coal,cancelled,Asia,112.21,1200.0,
b5ff798e-e059-4d8b-a903-00a1fefc62ab,Sedef II TES power station,TR,Türkiye,36.843,35.86,coal,cancelled,Asia,64.04,600.0,171.87
3a06636d-c742-4b72-b9cd-21a4537c331b,Selena power station,TR,Türkiye,36.921472,36.04753,coal,cancelled,Asia,2.58,900.0,35.18
0ca4ff78-4113-4ad9-ac04-0fd541d42338,Şevketiye Lapseki power station,TR,Türkiye,40.395,26.792,coal,cancelled,Asia,26.08,1320.0,
94a5c55f-c499-41b1-81da-deaa36686399,Seyitömer power station,TR,Türkiye,39.572967,29.88164,lignite,operating,Asia,1132.99,600.0,67.42
e05ff795-8984-4170-9874-5355b70985b1,Silopi (Şırnak) power station,TR,Türkiye,37.352619,42.552728,lignite,cancelled,Asia,1100.43,135.0,
e03c394f-1c08-4101-b1fe-f6662fe4b424,Sinop Akfen power station,TR,Türkiye,41.953,34.83,coal,cancelled,Asia,158.99,1600.0,
cf9150af-0325-44d8-bbaf-493e742f2e2b,Şırnak Galata power station,TR,Türkiye,37.468,42.391,lignite,cancelled,Asia,810.97,270.0,
98019711-a8c3-424a-870e-00d4fea75ed1,Şırnak Silopi (CİNER) power station,TR,Türkiye,37.310025,42.594696,lignite,operating,Asia,837.41,405.0,44.28
9a6447f2-2887-4cce-a115-dc773d7f6eb1,Soma Kolin power station,TR,Türkiye,39.316608,27.748899,lignite,operating,Asia,583.31,510.0,82.32
4ca3c560-6d90-4bcf-b131-4e39b6b4f0de,Soma power station,TR,Türkiye,39.194462,27.635204,lignite,operating,Asia,144.11,990.0,126.98
021d1717-149a-4a32-af7b-5955ff593e45,Star Refinery Socar power station,TR,Türkiye,38.817,26.9103,coal,cancelled,Asia,26.04,672.0,35.94
96129c93-83a6-4b1c-929b-bfccba86a796,Suluova power station,TR,Türkiye,40.859186,35.651886,lignite,cancelled,Asia,647.01,270.0,19.06
0ada7b2a-f928-4c21-b082-4c7345094245,Tekirdağ Malkara power station,TR,Türkiye,40.638726,27.004295,coal,shelved,Asia,371.8,1000.0,
43f99d45-6635-4392-a522-4a06445fdaf2,Teyo Tufanbeyli power station,TR,Türkiye,38.2299,36.2481,lignite,cancelled,Asia,1374.49,700.0,0.21
44362378-9c74-44af-8a08-be4877f50e97,Tosyalı İskenderun power station,TR,Türkiye,36.6971,36.2042,coal,cancelled,Asia,7.88,1200.0,41.26
9eb693f6-6994-4937-bc4d-e8213baa5d47,Trakya Emba power station,TR,Türkiye,41.948092,28.04148,coal,cancelled,Asia,25.32,1200.0,
6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,Tufanbeyli power station,TR,Türkiye,38.18562,36.26994,lignite,operating,Asia,1451.63,450.0,
2ec95392-978d-4a43-85b9-af3282c212ba,Tunçbilek power station,TR,Türkiye,39.619778,29.465881,lignite,operating,Asia,828.38,665.0,
ddc8bb9c-bf77-4075-b38c-600fb072acf8,Uluköy power station,TR,Türkiye,38.199984,30.27055,lignite,cancelled,Asia,1210.94,640.0,
d3f986d9-a023-4d43-a0fb-03361f310873,Umut power station,TR,Türkiye,41.133,37.156,coal,cancelled,Asia,20.32,660.0,
381221dd-76da-4adf-9b19-5da9f0779c22,Vize power station,TR,Türkiye,41.572996,27.811652,coal,cancelled,Asia,303.34,660.0,
fd4f7f8c-0d23-450d-9ea0-1b8e52e9a8af,Yatağan power station,TR,Türkiye,37.330905,28.102377,lignite,operating,Asia,343.58,630.0,
52028d4f-7796-4463-832e-cff2e439c96a,Yenidere power station,TR,Türkiye,37.458403,28.674831,lignite,shelved,Asia,885.54,200.0,
737b6d06-1d0c-4ae6-9683-ab3fea192b32,Yeniköy power station,TR,Türkiye,37.14019,27.87154,lignite,operating,Asia,281.89,420.0,
e8b6e342-2011-4343-b415-a8bf08501499,Yeniyurt power station,TR,Türkiye,36.886,36.151,coal,cancelled,Asia,32.93,300.0,
d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,Yeşilovacık power station,TR,Türkiye,36.200611,33.663742,coal,cancelled,Asia,11.89,1254.0,
225656d9-8709-4c2f-9992-1e4f20a6fce8,Yıldırım Elazığ power station,TR,Türkiye,38.662,39.772,coal,cancelled,Asia,868.93,200.0,
57c0c830-725f-46ee-9322-0a4a3ad9efda,Yüksek Gölovası power station,TR,Türkiye,37.368333,35.706111,coal,cancelled,Asia,112.21,1200.0,
91f28dbb-16bd-449b-a20a-dc2b70cf2e66,Yumurtalık IC İçtaş power station,TR,Türkiye,36.77,35.79,coal,cancelled,Asia,25.37,1200.0,
48149515-0774-404d-b273-790b660a8d90,Yunus Emre power station,TR,Türkiye,39.984309,31.635639,lignite,operating,Asia,507.45,290.0,
772e2484-419b-47de-9739-924ac371ad10,Zafer power station,TR,Türkiye,41.604444,32.511111,coal,cancelled,Asia,417.03,1320.0,
1f305180-6bbf-4758-9a98-78bc9e96e195,ZETES power stations,TR,Türkiye,41.507471,31.894912,coal,operating,Asia,21.89,3450.0,
fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,Zonguldak Modern power station,TR,Türkiye,41.498,31.868,coal,cancelled,Asia,11.86,320.0,
7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,Zorlu Akçakoca power station,TR,Türkiye,41.087,31.12,coal,cancelled,Asia,47.17,1220.0,
61b7e396-5c25-4591-9da1-eb54475f1805,Zorlu Soma power station,TR,Türkiye,39.186,27.608,coal,cancelled,Asia,153.42,1220.0,
c47eb6a3-49c1-4879-95b6-9bcd53b7af04,Burshtyn power station,UA,Ukraine,49.210383,24.666536,coal,mothballed,Europe,251.17,3166.0,
95872473-c476-4ceb-bcf5-54cfdf415e42,Cherkasy power station,UA,Ukraine,49.390543,32.067372,coal,operating,Europe,95.0,180.0,
e4c6a713-99e6-4fdf-afaa-d456779c504c,Chernihiv power station,UA,Ukraine,51.45496,31.260173,coal,retired,Europe,124.29,220.0,
038d42e9-769b-4b22-9513-dccff48b42cd,Darnytska power station,UA,Ukraine,50.447771,30.642949,coal,operating,Europe,106.51,160.0,
5ed0a674-a292-44bc-997f-5c1990da1235,Dobrotvir power station,UA,Ukraine,50.214293,24.374654,coal,mothballed,Europe,209.28,1110.0,
fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,Kalush power station,UA,Ukraine,49.07049,24.318522,coal,mothballed,Europe,302.13,200.0,
d3b9e403-7744-44c5-b5c3-999c4c1911d8,Kramatorskaya power station,UA,Ukraine,48.747705,37.572339,coal,mothballed,Europe,65.71,120.0,
83fede8b-5f92-429d-920d-9a8928a74780,Kryvorizka power station,UA,Ukraine,47.543204,33.659513,coal,mothballed,Europe,93.43,2925.0,
46b96bc3-b190-4045-9c86-eb674e2ea35e,Kurakhov power station,UA,Ukraine,47.994514,37.237077,coal,retired,Europe,121.71,1532.0,
cec871bd-c7f6-4444-b0da-9b3a9ecc6963,Ladyzhyn power station,UA,Ukraine,48.705825,29.218668,coal,mothballed,Europe,182.36,1800.0,
4e45df00-0d28-44d0-9697-3fa33d76fc88,Luganskaya power station,UA,Ukraine,48.749346,39.261917,coal,mothballed,Europe,52.31,1420.0,
3bd2a957-ff3b-4bfd-9dba-808279edccb9,Myronivskyi power station,UA,Ukraine,48.479778,38.284834,coal,mothballed,Europe,154.22,275.0,
