run_id,site_id,smr_key,weight_profile,criterion_id,score_0_10,weight_normalised,weighted_contribution,category,created_at,site_name,country_code
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.097913+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-04,7.5,0.0177,0.1325,NH,2026-04-25 14:03:25.097913+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NH-04,7.5,0.0177,0.1325,NH,2026-04-25 14:03:25.097874+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NH-05,9.5,0.0247,0.235,NH,2026-04-25 14:03:25.097875+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-05,7.5,0.0247,0.1855,NH,2026-04-25 14:03:25.097913+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.097913+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.097875+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.097914+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.097875+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.097875+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.097914+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.097875+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.097914+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NS-01,7.0,0.0283,0.1979,NS,2026-04-25 14:03:25.097876+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NS-01,7.0,0.0283,0.1979,NS,2026-04-25 14:03:25.097914+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.097914+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.097876+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NS-03,8.0,0.0283,0.2261,NS,2026-04-25 14:03:25.097876+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NS-03,8.0,0.0283,0.2261,NS,2026-04-25 14:03:25.097915+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NS-04,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097876+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NS-04,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097915+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NS-05,7.5,0.0177,0.1325,NS,2026-04-25 14:03:25.097877+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NS-05,7.5,0.0177,0.1325,NS,2026-04-25 14:03:25.097915+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,NS-08,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097877+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,NS-08,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097915+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.097916+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.097877+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,RI-04,5.5,0.0283,0.1555,RI,2026-04-25 14:03:25.097877+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,RI-04,5.5,0.0283,0.1555,RI,2026-04-25 14:03:25.097916+00:00,Braila power station,RO
20260425T140231_ff84d75e,29836b52-a882-4921-95a7-6417e636d9a2,nuscale_voygr6,baseline,RI-06,7.5,0.0177,0.1325,RI,2026-04-25 14:03:25.097877+00:00,Braila power station,RO
20260425T140231_ff84d75e,323cdbf0-c4a8-467a-af76-e2e3df0b537f,nuscale_voygr6,baseline,RI-06,7.5,0.0177,0.1325,RI,2026-04-25 14:03:25.097916+00:00,Braila power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.097951+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.097951+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,HI-01,3.5,0.0247,0.0866,HI,2026-04-25 14:03:25.097951+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,HI-03,3.5,0.0247,0.0866,HI,2026-04-25 14:03:25.097951+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,HI-06,1.5,0.0212,0.0318,HI,2026-04-25 14:03:25.097952+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-01,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.097952+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.097952+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.097952+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-05,7.5,0.0247,0.1855,NH,2026-04-25 14:03:25.097952+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.097953+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.097953+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.097953+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.097953+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NS-01,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.097953+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.097954+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NS-03,9.0,0.0283,0.2544,NS,2026-04-25 14:03:25.097954+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NS-04,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097954+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.097954+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,NS-08,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097954+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.097955+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,RI-04,3.5,0.0283,0.0989,RI,2026-04-25 14:03:25.097955+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,c3790475-3d3b-4e2b-92ae-24503fe03e6b,nuscale_voygr6,baseline,RI-06,9.5,0.0177,0.1678,RI,2026-04-25 14:03:25.097955+00:00,Romag Termo power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.097988+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.097988+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.097988+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,HI-06,1.5,0.0212,0.0318,HI,2026-04-25 14:03:25.097989+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-01,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.097989+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.097989+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.097989+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-05,7.5,0.0247,0.1855,NH,2026-04-25 14:03:25.097989+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.097990+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.097990+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.097990+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.097990+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NS-01,7.0,0.0283,0.1979,NS,2026-04-25 14:03:25.097990+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.097991+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NS-03,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.097991+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NS-04,9.5,0.0212,0.2014,NS,2026-04-25 14:03:25.097991+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.097991+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,NS-08,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.097992+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.097992+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,RI-04,7.5,0.0283,0.212,RI,2026-04-25 14:03:25.097992+00:00,Turceni power station,RO
20260425T140231_ff84d75e,345fb795-170a-4fb5-833c-f6bcf2eb450c,nuscale_voygr6,baseline,RI-06,9.5,0.0177,0.1678,RI,2026-04-25 14:03:25.097992+00:00,Turceni power station,RO
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098025+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.098025+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,HI-01,3.5,0.0247,0.0866,HI,2026-04-25 14:03:25.098026+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,HI-06,3.5,0.0212,0.0742,HI,2026-04-25 14:03:25.098026+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-01,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098026+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.098026+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-03,5.5,0.0247,0.136,NH,2026-04-25 14:03:25.098026+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098027+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-05,9.5,0.0247,0.235,NH,2026-04-25 14:03:25.098027+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098027+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098027+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098028+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098028+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NS-01,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098028+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098028+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NS-03,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098028+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NS-04,3.5,0.0212,0.0742,NS,2026-04-25 14:03:25.098029+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,NS-05,7.5,0.0177,0.1325,NS,2026-04-25 14:03:25.098029+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098029+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,RI-04,5.5,0.0283,0.1555,RI,2026-04-25 14:03:25.098029+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,993ccce2-d5e1-498d-827d-8dbfeb42582b,nuscale_voygr6,baseline,RI-06,9.5,0.0177,0.1678,RI,2026-04-25 14:03:25.098029+00:00,Kostolac power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098061+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.098062+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,HI-01,3.5,0.0247,0.0866,HI,2026-04-25 14:03:25.098062+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,HI-06,3.5,0.0212,0.0742,HI,2026-04-25 14:03:25.098062+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-01,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098062+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.098062+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-03,5.5,0.0247,0.136,NH,2026-04-25 14:03:25.098063+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-04,7.5,0.0177,0.1325,NH,2026-04-25 14:03:25.098063+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-05,7.5,0.0247,0.1855,NH,2026-04-25 14:03:25.098063+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-06,3.5,0.0177,0.0618,NH,2026-04-25 14:03:25.098063+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098063+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098064+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098064+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NS-01,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098064+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098064+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NS-03,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098065+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NS-04,7.5,0.0212,0.159,NS,2026-04-25 14:03:25.098065+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,NS-05,3.5,0.0177,0.0618,NS,2026-04-25 14:03:25.098065+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098065+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,RI-04,5.5,0.0283,0.1555,RI,2026-04-25 14:03:25.098065+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5d4aee8d-9e73-4987-907a-d092e0ba92ed,nuscale_voygr6,baseline,RI-06,9.5,0.0177,0.1678,RI,2026-04-25 14:03:25.098066+00:00,Kovin power station,RS
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098098+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.098098+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098098+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,HI-06,5.5,0.0212,0.1166,HI,2026-04-25 14:03:25.098098+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-01,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098098+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.098099+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098099+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-05,9.5,0.0247,0.235,NH,2026-04-25 14:03:25.098099+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098099+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098099+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098100+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098100+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NS-01,5.0,0.0283,0.1413,NS,2026-04-25 14:03:25.098100+00:00,Akdeniz Enerji power station,TR
