country_code,site_name,site_id,pga_475yr_g,pga_2475yr_g,spectral_accel_json,nh01_source,nh01_quality,nh01_comment,nearest_fault_km,fault_name,fault_slip_rate_mm_yr,nh02_source,nh02_quality,nh02_comment,liquefaction_suscept,soil_type,groundwater_depth_m,nh03_quality,nh03_comment,slope_angle_deg,slope_stability_class,nh04_quality,nh04_comment,mining_void_present,karst_present,subsidence_risk_class,nh05_quality,nh05_comment,bearing_capacity_kpa,depth_to_bedrock_m,nh06_quality,nh06_comment,nearest_holocene_volcano_km,volcano_name,nh07_quality,nh07_comment,distance_to_coast_km,storm_surge_risk,tsunami_risk,nh08_quality,nh08_comment,flood_zone_class,nearest_river_km,dam_break_exposure,nh09_quality,nh09_comment,max_wind_speed_ms,nh10_quality,nh10_comment,extreme_precip_mm,nh11_quality,nh11_comment,extreme_temp_max_c,extreme_temp_min_c,nh12_quality,nh12_comment,wildfire_combustible_pct,wildfire_wui_ha,nh13_quality,nh13_comment,combined_hazard_notes,nh14_quality,nh14_comment,fetched_at,run_id,nh05b_quality,nh05b_comment,karst_severity,karst_formation_type,collapse_mechanism,landslide_inventory_notes,nh04_dem_cog_slope_max_deg,nh04_gee_slope_max_deg,nh04_gee_slope_mean_deg,nh04_gee_terrain_class,nh04_slope_discrepancy,nh04_slope_fusion_method,nh04_cross_source_summary,nh13_gee_modis_burn_months,nh13_gee_fire_recurrence_class,nh13_gee_burn_fraction_mean,nh13_cross_source_summary,nh07_hazard_class,nh03_source,mean_annual_precip_mm,source_db,merge_run_id
AL,Porto Romano Power Station,e6ecead0-54d1-41fe-8268-1253d0d7ef3e,0.39298,0.79056,"{'lat': 41.371141, 'lon': 19.425201, 'uhs': None, 'error': None, 'source': 'efehr_eshm13', 'quality': 'high', 'model_id': 68, 'pga_475yr': 0.39297550506723616, 'sa_values': {}, 'model_name': 'ESHM13', 'pga_2475yr': 0.7905569972496721, 'hazard_curve': {'imt': 'PGA', 'imls': [0.0005, 0.0007184440843, 0.001032323804, 0.001483333861, 0.002131384874, 0.003062561708, 0.004400558684, 0.006323110708, 0.009085602964, 0.0130549954, 0.01875856843, 0.02695396504, 0.03872983346, 0.05565043947, 0.07996345805, 0.1148985468, 0.1650963624, 0.2372250099, 0.3408658099, 0.4897860494, 0.7037677794, 1.011235596, 1.453032463, 2.087845154, 3.0], 'poes': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999404, 0.999996841, 0.9999462962, 0.9994699359, 0.9964405894, 0.982948482, 0.9408432841, 0.8473392129, 0.6954689026, 0.509057343, 0.3294083476, 0.1884558052, 0.09559910744, 0.04303429276, 0.01709998585, 0.005913521629, 0.001730920747, 0.000421538396, 7.772885874e-05], 'investigation_time': 50.0}, 'vs30_reference': 760.0, 'grid_distance_km': 4.817352863267865}",efehr_eshm13,high,Model: ESHM13; Hazard curve: 25 IML points; UHS: unavailable (spectra endpoint non-functional); Grid distance: 4.8 km,3.31,ALCF003,0.387,efsm20_faults,efsm20_capable,"Nearest capable fault: 3.3 km; Name: ALCF003; Activity: active; Type: R; Slip rate: 0.39 mm/yr; Total faults within 50 km: 10 (10 capable); Source: EFSM20 (EFEHR/INGV, 2022)",very_high,clay,,medium,"Raw raster value: 5; Class: very_high; Thresholds: 1=very_low, 2=low, 3=moderate, 4=high, 5=very_high; Source: Zorn & Koks (2019) / Zhu et al. (2017)",3.03,gentle,copernicus_dem_30m,"Elevation: -0.2 m; Range: -2.6–79.3 m (relief 81.9 m); Slope: mean=3.0° max=58.8° p95=16.1°; 5.9% > 15°, 0.9% > 30°; TRI: mean 3.8, class level; Source: Copernicus DEM GLO-30 (30 m, EGM2008); Note: DSM (includes canopy); conservative for slope stability",True,False,none,medium,"Nearest karst zone: 32.8 km (polygon #2804); Source: WOKAM v1 (BGR/IAH, 2017), 1:25M scale",68.5,21.55,medium,"Clay 41.1%, Sand 22.6%, Silt 36.3%; USDA class: clay; Bearing capacity (screening proxy): 68 kPa; Bulk density: 1.37 g/cm³; Source: ISRIC SoilGrids v2.0 (250 m) | BDTICM: DTB: 2155 cm (21.55 m); Source: BDTICM 250 m (Shangguan et al. 2017)",,,high,hazard_class=negligible; No Holocene volcano within 300 km; Source: smithsonian_gvp_votw (VOTW (1215 features)),3.0,fluvial_proxy,low,low,"GFMS coastal proxy: 0 flood events at 41.3125N, 19.4375E (coastal_dist≈10.1km). Fluvial signal only — storm surge not modelled.",negligible,0.0,,medium,susceptibility=negligible; annual_prob=0.0000; event_count=0; max_intensity=0.0mm; n_snapshots=484; period=2013-2025; sampling=weekly; source=gfms_flood_detection; CEMS flash flood: low; Events within 50km: 5; Nearest activation: 20.7 km,8.35,medium,ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.4m/s | max_gust=8.4m/s | 99p=8.0m/s | prevailing=315deg | tropical_idx=0.0 | gev=fallback_percentile | grid_dist=14.8km | source=copernicus_era5,0.4,medium,ERA5 precipitation (ref 1991-2020) | annual=41mm | max_daily=0.4mm | snow_days=39/yr | snow_months=0 | freezing_days=0.0/yr | source=copernicus_era5,25.87,6.38,medium,ERA5 temperature (ref 1991-2020) | max=25.9C | min=6.4C | range=19.5C | hot_days=0/yr | cold_days=0/yr | summer_mean=23.3C | source=copernicus_era5 | CMIP6_2050_ssp245=+1.7C | CMIP6_2080_ssp585=+4.2C,,,,,,,,2026-04-20 21:39:30.622147+00:00,audit_postlogging_20260421,,,none,,,,58.78,,,,,,,,,,,negligible,zhu_global_1km,41.41,merged,merge_phase5_20260421
AT,Duernrohr power station,6e7fc4d8-636d-411a-baef-e138a5a07acc,0.08665,0.20149,"{'lat': 48.32611, 'lon': 15.923333, 'uhs': None, 'error': None, 'source': 'efehr_eshm13', 'quality': 'high', 'model_id': 68, 'pga_475yr': 0.08664567682969429, 'sa_values': {}, 'model_name': 'ESHM13', 'pga_2475yr': 0.20149154177161072, 'hazard_curve': {'imt': 'PGA', 'imls': [0.0005, 0.0007184440843, 0.001032323804, 0.001483333861, 0.002131384874, 0.003062561708, 0.004400558684, 0.006323110708, 0.009085602964, 0.0130549954, 0.01875856843, 0.02695396504, 0.03872983346, 0.05565043947, 0.07996345805, 0.1148985468, 0.1650963624, 0.2372250099, 0.3408658099, 0.4897860494, 0.7037677794, 1.011235596, 1.453032463, 2.087845154, 3.0], 'poes': [0.9983671904, 0.9956718683, 0.9888912439, 0.9732800126, 0.9412849545, 0.8841207027, 0.7961148024, 0.6795626879, 0.5457536578, 0.4106741548, 0.2888790965, 0.1895983219, 0.1159768328, 0.06623014063, 0.03553431854, 0.01809937321, 0.008844165131, 0.004167781677, 0.001880976604, 0.0007972014719, 0.0003102630726, 0.0001069530335, 3.159417247e-05, 7.648862265e-06, 1.406841875e-06], 'investigation_time': 50.0}, 'vs30_reference': 760.0, 'grid_distance_km': 4.208526829932263}",efehr_eshm13,high,Model: ESHM13; Hazard curve: 25 IML points; UHS: unavailable (spectra endpoint non-functional); Grid distance: 4.2 km,23.87,ATCF008,0.022,efsm20_faults,efsm20_capable,"Nearest capable fault: 23.9 km; Name: ATCF008; Activity: active; Type: LL; Slip rate: 0.02 mm/yr; Total faults within 50 km: 4 (4 capable); Source: EFSM20 (EFEHR/INGV, 2022)",high,silty_clay_loam,,medium,"Raw raster value: 4; Class: high; Thresholds: 1=very_low, 2=low, 3=moderate, 4=high, 5=very_high; Source: Zorn & Koks (2019) / Zhu et al. (2017)",5.46,moderate,copernicus_dem_30m,"Elevation: 192.3 m; Range: 0.0–215.0 m (relief 215.0 m); Slope: mean=5.5° max=84.2° p95=19.1°; 6.0% > 15°, 4.5% > 30°; TRI: mean 10.1, class level; Source: Copernicus DEM GLO-30 (30 m, EGM2008); Note: DSM (includes canopy); conservative for slope stability",False,False,none,medium,"Nearest karst zone: 35.8 km (polygon #278); Source: WOKAM v1 (BGR/IAH, 2017), 1:25M scale",84.7,31.75,medium,"Clay 27.6%, Sand 26.1%, Silt 46.3%; USDA class: silty_clay_loam; Bearing capacity (screening proxy): 85 kPa; Bulk density: 1.27 g/cm³; Source: ISRIC SoilGrids v2.0 (250 m) | BDTICM: DTB: 3175 cm (31.75 m); Source: BDTICM 250 m (Shangguan et al. 2017)",,,high,hazard_class=negligible; No Holocene volcano within 300 km; Source: smithsonian_gvp_votw (VOTW (1215 features)),,,none,low,GFMS: site is inland (>20 km from coast). No coastal flood proxy available. GFMS models fluvial flooding only.,negligible,,,medium,susceptibility=negligible; annual_prob=0.0000; event_count=0; max_intensity=0.0mm; n_snapshots=484; period=2013-2025; sampling=weekly; source=gfms_flood_detection; CEMS flash flood: low; Events within 50km: 2; Nearest activation: 37.0 km,10.63,medium,ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.6m/s | max_gust=11.0m/s | 99p=9.6m/s | prevailing=270deg | tropical_idx=0.0 | gev=fallback_percentile | grid_dist=10.2km | source=copernicus_era5,0.25,medium,ERA5 precipitation (ref 1991-2020) | annual=25mm | max_daily=0.3mm | snow_days=143/yr | snow_months=0 | freezing_days=35.5/yr | source=copernicus_era5,23.44,-5.12,medium,ERA5 temperature (ref 1991-2020) | max=23.4C | min=-5.1C | range=28.6C | hot_days=0/yr | cold_days=0/yr | summer_mean=19.4C | source=copernicus_era5 | CMIP6_2050_ssp245=+1.4C | CMIP6_2080_ssp585=+3.9C,,,,,,,,2026-04-20 21:39:39.266973+00:00,audit_postlogging_20260421,,,none,,,,84.17,,,,,,,,,,,negligible,zhu_global_1km,25.25,merged,merge_phase5_20260421
AT,Enns Power Station,532bfb42-0d4c-42cf-a81a-287f2b3a75bf,0.03597,0.06768,"{'lat': 48.21309, 'lon': 14.475222, 'uhs': None, 'error': None, 'source': 'efehr_eshm13', 'quality': 'high', 'model_id': 68, 'pga_475yr': 0.03596817213230446, 'sa_values': {}, 'model_name': 'ESHM13', 'pga_2475yr': 0.06767954056507826, 'hazard_curve': {'imt': 'PGA', 'imls': [0.0005, 0.0007184440843, 0.001032323804, 0.001483333861, 0.002131384874, 0.003062561708, 0.004400558684, 0.006323110708, 0.009085602964, 0.0130549954, 0.01875856843, 0.02695396504, 0.03872983346, 0.05565043947, 0.07996345805, 0.1148985468, 0.1650963624, 0.2372250099, 0.3408658099, 0.4897860494, 0.7037677794, 1.011235596, 1.453032463, 2.087845154, 3.0], 'poes': [0.9964786768, 0.9907262325, 0.9775227308, 0.9508824944, 0.9039192796, 0.8312508464, 0.7317640185, 0.6106079221, 0.4792726934, 0.352601856, 0.2436528802, 0.1593561769, 0.09964881837, 0.0600297004, 0.03486902267, 0.0193962846, 0.01021260675, 0.005020403303, 0.002270509023, 0.0009292029426, 0.0003382962313, 0.0001074626271, 2.876302278e-05, 6.340929303e-06, 1.070060307e-06], 'investigation_time': 50.0}, 'vs30_reference': 760.0, 'grid_distance_km': 1.543036169669093}",efehr_eshm13,high,Model: ESHM13; Hazard curve: 25 IML points; UHS: unavailable (spectra endpoint non-functional); Grid distance: 1.5 km,50.0,none_in_search_radius,0.0,efsm20_faults,efsm20_no_fault_50km,"No EFSM20 seismogenic faults within 50 km search radius — site is on a stable tectonic platform; Source: EFSM20 (EFEHR/INGV, 2022)",moderate,silty_clay_loam,,medium,"Raw raster value: 3; Class: moderate; Thresholds: 1=very_low, 2=low, 3=moderate, 4=high, 5=very_high; Source: Zorn & Koks (2019) / Zhu et al. (2017)",5.19,moderate,copernicus_dem_30m,"Elevation: 268.3 m; Range: 0.0–300.2 m (relief 300.2 m); Slope: mean=5.2° max=85.5° p95=14.9°; 4.9% > 15°, 1.0% > 30°; TRI: mean 8.0, class level; Source: Copernicus DEM GLO-30 (30 m, EGM2008); Note: DSM (includes canopy); conservative for slope stability",False,False,none,medium,"Nearest karst zone: 28.6 km (polygon #278); Source: WOKAM v1 (BGR/IAH, 2017), 1:25M scale",87.3,24.69,medium,"Clay 30.5%, Sand 17.0%, Silt 52.4%; USDA class: silty_clay_loam; Bearing capacity (screening proxy): 87 kPa; Bulk density: 1.31 g/cm³; Source: ISRIC SoilGrids v2.0 (250 m) | BDTICM: DTB: 2469 cm (24.69 m); Source: BDTICM 250 m (Shangguan et al. 2017)",,,high,hazard_class=negligible; No Holocene volcano within 300 km; Source: smithsonian_gvp_votw (VOTW (1215 features)),300.0,,none,low,GFMS: site is inland (>20 km from coast). No coastal flood proxy available. GFMS models fluvial flooding only.,negligible,,,medium,susceptibility=negligible; annual_prob=0.0000; event_count=0; max_intensity=0.0mm; n_snapshots=484; period=2013-2025; sampling=weekly; source=gfms_flood_detection; CEMS flash flood: no_data; Nearest activation: 114.2 km,9.22,medium,ERA5 wind assessment (ref 1991-2020) | 50yr_gust=9.2m/s | max_gust=9.4m/s | 99p=8.7m/s | prevailing=270deg | tropical_idx=0.0 | gev=fallback_percentile | grid_dist=4.5km | source=copernicus_era5,0.36,medium,ERA5 precipitation (ref 1991-2020) | annual=29mm | max_daily=0.4mm | snow_days=163/yr | snow_months=0 | freezing_days=40.0/yr | source=copernicus_era5,23.05,-3.75,medium,ERA5 temperature (ref 1991-2020) | max=23.1C | min=-3.7C | range=26.8C | hot_days=0/yr | cold_days=0/yr | summer_mean=19.1C | source=copernicus_era5 | CMIP6_2050_ssp245=+1.4C | CMIP6_2080_ssp585=+3.9C,,,,,,,,2026-04-20 21:39:47.555254+00:00,audit_postlogging_20260421,,,none,,,,85.5,,,,,,,,,,,negligible,zhu_global_1km,28.77,merged,merge_phase5_20260421
AT,Mellach power station,90820fe3-9889-4faf-9906-7c528f8d7bc5,0.07987,0.15649,"{'lat': 46.90819, 'lon': 15.49231, 'uhs': None, 'error': None, 'source': 'efehr_eshm13', 'quality': 'high', 'model_id': 68, 'pga_475yr': 0.07986998277954817, 'sa_values': {}, 'model_name': 'ESHM13', 'pga_2475yr': 0.15648636315690156, 'hazard_curve': {'imt': 'PGA', 'imls': [0.0005, 0.0007184440843, 0.001032323804, 0.001483333861, 0.002131384874, 0.003062561708, 0.004400558684, 0.006323110708, 0.009085602964, 0.0130549954, 0.01875856843, 0.02695396504, 0.03872983346, 0.05565043947, 0.07996345805, 0.1148985468, 0.1650963624, 0.2372250099, 0.3408658099, 0.4897860494, 0.7037677794, 1.011235596, 1.453032463, 2.087845154, 3.0], 'poes': [1.0, 0.999999702, 0.9999948144, 0.9999393225, 0.9994975924, 0.996899724, 0.9855496287, 0.9493374825, 0.8650760055, 0.7203307748, 0.5331929326, 0.346144855, 0.1968842298, 0.09891372174, 0.04459941387, 0.01849558949, 0.007320230827, 0.002873664256, 0.001145617338, 0.0004535194021, 0.0001686044561, 5.618355863e-05, 1.608813e-05, 3.777229495e-06, 6.783396884e-07], 'investigation_time': 50.0}, 'vs30_reference': 760.0, 'grid_distance_km': 1.1945761040930631}",efehr_eshm13,high,Model: ESHM13; Hazard curve: 25 IML points; UHS: unavailable (spectra endpoint non-functional); Grid distance: 1.2 km,32.17,SICF015,0.02,efsm20_faults,efsm20_capable,"Nearest capable fault: 32.2 km; Name: SICF015; Activity: active; Type: R; Slip rate: 0.02 mm/yr; Total faults within 50 km: 3 (3 capable); Source: EFSM20 (EFEHR/INGV, 2022)",very_low,loam,,medium,"Raw raster value: 1; Class: very_low; Thresholds: 1=very_low, 2=low, 3=moderate, 4=high, 5=very_high; Source: Zorn & Koks (2019) / Zhu et al. (2017)",7.79,moderate,copernicus_dem_30m,"Elevation: 306.0 m; Range: 0.0–422.4 m (relief 422.4 m); Slope: mean=7.8° max=86.8° p95=28.1°; 15.1% > 15°, 4.1% > 30°; TRI: mean 11.6, class level; Source: Copernicus DEM GLO-30 (30 m, EGM2008); Note: DSM (includes canopy); conservative for slope stability",False,False,low,medium,"Nearest karst zone: 13.5 km (polygon #282); Source: WOKAM v1 (BGR/IAH, 2017), 1:25M scale",82.0,24.53,medium,"Clay 22.9%, Sand 32.0%, Silt 45.1%; USDA class: loam; Bearing capacity (screening proxy): 82 kPa; Bulk density: 1.23 g/cm³; Source: ISRIC SoilGrids v2.0 (250 m) | BDTICM: DTB: 2453 cm (24.53 m); Source: BDTICM 250 m (Shangguan et al. 2017)",,,high,hazard_class=negligible; No Holocene volcano within 300 km; Source: smithsonian_gvp_votw (VOTW (1215 features)),,,none,low,GFMS: site is inland (>20 km from coast). No coastal flood proxy available. GFMS models fluvial flooding only.,negligible,0.0,,medium,susceptibility=negligible; annual_prob=0.0000; event_count=0; max_intensity=0.0mm; n_snapshots=484; period=2013-2025; sampling=weekly; source=gfms_flood_detection; CEMS flash flood: low; Events within 50km: 4; Nearest activation: 49.2 km,6.46,medium,ERA5 wind assessment (ref 1991-2020) | 50yr_gust=6.5m/s | max_gust=6.5m/s | 99p=6.1m/s | prevailing=315deg | tropical_idx=0.0 | gev=fallback_percentile | grid_dist=10.2km | source=copernicus_era5,0.21,medium,ERA5 precipitation (ref 1991-2020) | annual=27mm | max_daily=0.2mm | snow_days=158/yr | snow_months=0 | freezing_days=35.0/yr | source=copernicus_era5,22.74,-5.28,medium,ERA5 temperature (ref 1991-2020) | max=22.7C | min=-5.3C | range=28.0C | hot_days=0/yr | cold_days=0/yr | summer_mean=19.2C | source=copernicus_era5 | CMIP6_2050_ssp245=+1.4C | CMIP6_2080_ssp585=+3.9C,,,,,,,,2026-04-20 21:39:55.745566+00:00,audit_postlogging_20260421,,,none,,,,86.77,,,,,,,,,,,negligible,zhu_global_1km,26.82,merged,merge_phase5_20260421
AT,Riedersbach power station,660d9d71-6733-4294-951b-1c58614d58cf,0.03439,0.06739,"{'lat': 48.031769, 'lon': 12.843122, 'uhs': None, 'error': None, 'source': 'efehr_eshm13', 'quality': 'high', 'model_id': 68, 'pga_475yr': 0.03439001171515034, 'sa_values': {}, 'model_name': 'ESHM13', 'pga_2475yr': 0.06739331486827889, 'hazard_curve': {'imt': 'PGA', 'imls': [0.0005, 0.0007184440843, 0.001032323804, 0.001483333861, 0.002131384874, 0.003062561708, 0.004400558684, 0.006323110708, 0.009085602964, 0.0130549954, 0.01875856843, 0.02695396504, 0.03872983346, 0.05565043947, 0.07996345805, 0.1148985468, 0.1650963624, 0.2372250099, 0.3408658099, 0.4897860494, 0.7037677794, 1.011235596, 1.453032463, 2.087845154, 3.0], 'poes': [0.9909351468, 0.9765315056, 0.9461466074, 0.8909410238, 0.804241538, 0.6857832074, 0.544313848, 0.3966854215, 0.2625682354, 0.1568808258, 0.08458860964, 0.0414907746, 0.01884778775, 0.008170140907, 0.003490468254, 0.00150016183, 0.0006456285482, 0.0002713213034, 0.0001077777997, 3.93187911e-05, 1.27682888e-05, 3.5244841e-06, 7.717714539e-07, 1.190892789e-07, 1.070614264e-08], 'investigation_time': 50.0}, 'vs30_reference': 760.0, 'grid_distance_km': 4.571547065972416}",efehr_eshm13,high,Model: ESHM13; Hazard curve: 25 IML points; UHS: unavailable (spectra endpoint non-functional); Grid distance: 4.6 km,31.2,ATCF007,0.707,efsm20_faults,efsm20_capable,"Nearest capable fault: 31.2 km; Name: ATCF007; Activity: active; Type: LL; Slip rate: 0.71 mm/yr; Total faults within 50 km: 1 (1 capable); Source: EFSM20 (EFEHR/INGV, 2022)",high,loam,,medium,"Raw raster value: 4; Class: high; Thresholds: 1=very_low, 2=low, 3=moderate, 4=high, 5=very_high; Source: Zorn & Koks (2019) / Zhu et al. (2017)",11.16,steep,copernicus_dem_30m,"Elevation: 403.6 m; Range: 0.0–450.4 m (relief 450.4 m); Slope: mean=11.2° max=87.3° p95=83.5°; 12.1% > 15°, 7.9% > 30°; TRI: mean 44.1, class level; Source: Copernicus DEM GLO-30 (30 m, EGM2008); Note: DSM (includes canopy); conservative for slope stability",False,False,none,medium,"Nearest karst zone: 26.5 km (polygon #278); Source: WOKAM v1 (BGR/IAH, 2017), 1:25M scale",80.7,20.51,medium,"Clay 25.5%, Sand 35.9%, Silt 38.6%; USDA class: loam; Bearing capacity (screening proxy): 81 kPa; Bulk density: 1.21 g/cm³; Source: ISRIC SoilGrids v2.0 (250 m) | BDTICM: DTB: 2051 cm (20.51 m); Source: BDTICM 250 m (Shangguan et al. 2017)",,,high,hazard_class=negligible; No Holocene volcano within 300 km; Source: smithsonian_gvp_votw (VOTW (1215 features)),,,none,low,GFMS: site is inland (>20 km from coast). No coastal flood proxy available. GFMS models fluvial flooding only.,negligible,,,medium,susceptibility=negligible; annual_prob=0.0000; event_count=0; max_intensity=0.0mm; n_snapshots=484; period=2013-2025; sampling=weekly; source=gfms_flood_detection; CEMS flash flood: low; Events within 50km: 7; Nearest activation: 29.5 km,8.64,medium,ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.6m/s | max_gust=8.8m/s | 99p=8.2m/s | prevailing=248deg | tropical_idx=0.0 | gev=fallback_percentile | grid_dist=7.8km | source=copernicus_era5,0.34,medium,ERA5 precipitation (ref 1991-2020) | annual=44mm | max_daily=0.3mm | snow_days=180/yr | snow_months=3 | freezing_days=41.0/yr | source=copernicus_era5,21.78,-5.04,medium,ERA5 temperature (ref 1991-2020) | max=21.8C | min=-5.0C | range=26.8C | hot_days=0/yr | cold_days=0/yr | summer_mean=18.0C | source=copernicus_era5 | CMIP6_2050_ssp245=+1.3C | CMIP6_2080_ssp585=+3.7C,,,,,,,,2026-04-20 21:40:03.962950+00:00,audit_postlogging_20260421,,,none,,,,87.27,,,,,,,,,,,negligible,zhu_global_1km,44.24,merged,merge_phase5_20260421
AT,St Andrae power station,021c723b-98af-4b72-8f6c-ade538885f10,0.10633,0.21196,"{'lat': 46.75, 'lon': 14.816667, 'uhs': None, 'error': None, 'source': 'efehr_eshm13', 'quality': 'high', 'model_id': 68, 'pga_475yr': 0.10632894858526587, 'sa_values': {}, 'model_name': 'ESHM13', 'pga_2475yr': 0.2119589192165976, 'hazard_curve': {'imt': 'PGA', 'imls': [0.0005, 0.0007184440843, 0.001032323804, 0.001483333861, 0.002131384874, 0.003062561708, 0.004400558684, 0.006323110708, 0.009085602964, 0.0130549954, 0.01875856843, 0.02695396504, 0.03872983346, 0.05565043947, 0.07996345805, 0.1148985468, 0.1650963624, 0.2372250099, 0.3408658099, 0.4897860494, 0.7037677794, 1.011235596, 1.453032463, 2.087845154, 3.0], 'poes': [1.0, 0.9999999404, 0.9999986887, 0.9999827147, 0.9998409748, 0.998901844, 0.9942009449, 0.9767931104, 0.9297279716, 0.8356548548, 0.6934960485, 0.5260461569, 0.3664357364, 0.2381748557, 0.1474735737, 0.08851972222, 0.05174066126, 0.02908964641, 0.01531031355, 0.007308167871, 0.003066059435, 0.001097256434, 0.000321988191, 7.569139416e-05, 1.267972129e-05], 'investigation_time': 50.0}, 'vs30_reference': 760.0, 'grid_distance_km': 6.1503427894134415}",efehr_eshm13,high,Model: ESHM13; Hazard curve: 25 IML points; UHS: unavailable (spectra endpoint non-functional); Grid distance: 6.2 km,3.24,SICF011,0.391,efsm20_faults,efsm20_capable,"Nearest capable fault: 3.2 km; Name: SICF011; Activity: active; Type: RL; Slip rate: 0.39 mm/yr; Total faults within 50 km: 7 (7 capable); Source: EFSM20 (EFEHR/INGV, 2022)",very_low,loam,,medium,"Raw raster value: 1; Class: very_low; Thresholds: 1=very_low, 2=low, 3=moderate, 4=high, 5=very_high; Source: Zorn & Koks (2019) / Zhu et al. (2017)",10.36,steep,copernicus_dem_30m,"Elevation: 454.0 m; Range: 394.2–653.1 m (relief 258.8 m); Slope: mean=10.4° max=39.3° p95=28.5°; 29.3% > 15°, 3.7% > 30°; TRI: mean 13.3, class level; Source: Copernicus DEM GLO-30 (30 m, EGM2008); Note: DSM (includes canopy); conservative for slope stability",False,False,low,medium,"Nearest karst zone: 24.0 km (polygon #317); Source: WOKAM v1 (BGR/IAH, 2017), 1:25M scale",79.3,21.42,medium,"Clay 20.1%, Sand 40.2%, Silt 39.7%; USDA class: loam; Bearing capacity (screening proxy): 79 kPa; Bulk density: 1.19 g/cm³; Source: ISRIC SoilGrids v2.0 (250 m) | BDTICM: DTB: 2142 cm (21.42 m); Source: BDTICM 250 m (Shangguan et al. 2017)",,,high,hazard_class=negligible; No Holocene volcano within 300 km; Source: smithsonian_gvp_votw (VOTW (1215 features)),,,none,low,GFMS: site is inland (>20 km from coast). No coastal flood proxy available. GFMS models fluvial flooding only.,negligible,,,medium,susceptibility=negligible; annual_prob=0.0000; event_count=0; max_intensity=0.0mm; n_snapshots=484; period=2013-2025; sampling=weekly; source=gfms_flood_detection; CEMS flash flood: negligible; Events within 50km: 5; Nearest activation: 56.4 km,7.75,medium,ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.8m/s | max_gust=7.8m/s | 99p=7.6m/s | prevailing=248deg | tropical_idx=0.0 | gev=fallback_percentile | grid_dist=5.1km | source=copernicus_era5,0.24,medium,ERA5 precipitation (ref 1991-2020) | annual=33mm | max_daily=0.2mm | snow_days=187/yr | snow_months=1 | freezing_days=37.5/yr | source=copernicus_era5,20.51,-6.65,medium,ERA5 temperature (ref 1991-2020) | max=20.5C | min=-6.7C | range=27.2C | hot_days=0/yr | cold_days=0/yr | summer_mean=17.4C | source=copernicus_era5 | CMIP6_2050_ssp245=+1.4C | CMIP6_2080_ssp585=+3.9C,,,,,,,,2026-04-20 21:40:12.187530+00:00,audit_postlogging_20260421,,,none,,,,39.33,,,,,,,,,,,negligible,zhu_global_1km,33.23,merged,merge_phase5_20260421
